theta_rad,phase_deg,mag_dB
0.07117017861273944,-87.25670614133028,-7.953213408624725
0.07132726509974328,-87.2507180724933,-7.972157607264445
0.07148435158674712,-87.24473044330239,-7.991059228213237
0.07164143807375097,-87.2387432546933,-8.009918456463105
0.0717985245607548,-87.2327565076018,-8.028735475790825
0.07195561104775865,-87.22677020296344,-8.047510468768563
0.07211269753476249,-87.2207843417133,-8.066243616774413
0.07226978402176631,-87.21479892478666,-8.084935100002758
0.07242687050877016,-87.20881395311821,-8.103585097474584
0.072583956995774,-87.20282942764258,-8.122193787047612
0.07274104348277784,-87.19684534929418,-8.140761345426391
0.07289812996978168,-87.1908617190074,-8.159287948172233
0.07305521645678552,-87.18487853771603,-8.177773769713056
0.07321230294378936,-87.17889580635396,-8.19621898335313
0.0733693894307932,-87.17291352585467,-8.214623761282704
0.07352647591779704,-87.1669316971515,-8.232988274587546
0.07368356240480088,-87.16095032117774,-8.251312693258367
0.07384064889180472,-87.15496939886616,-8.269597186200143
0.07399773537880856,-87.14898893114949,-8.287841921241359
0.0741548218658124,-87.14300891896028,-8.306047065143133
0.07431190835281624,-87.13702936323081,-8.324212783608248
0.07446899483982009,-87.13105026489303,-8.342339241290098
0.07462608132682391,-87.12507162487886,-8.360426601801528
0.07478316781382775,-87.11909344411986,-8.378475027723598
0.0749402543008316,-87.11311572354752,-8.396484680614238
0.07509734078783543,-87.10713846409301,-8.414455721016807
0.07525442727483928,-87.10116166668716,-8.432388308468585
0.07541151376184312,-87.0951853322609,-8.45028260150918
0.07556860024884696,-87.08920946174457,-8.46813875768878
0.0757256867358508,-87.08323405606865,-8.485956933576455
0.07588277322285464,-87.07725911616308,-8.503737284768208
0.07603985970985848,-87.07128464295789,-8.521479965895072
0.07619694619686232,-87.0653106373825,-8.53918513063107
0.07635403268386616,-87.05933710036655,-8.556852931701087
0.07651111917087,-87.05336403283913,-8.57448352088868
0.07666820565787384,-87.04739143572915,-8.592077049043814
0.07682529214487768,-87.04141930996546,-8.609633666090481
0.07698237863188151,-87.03544765647662,-8.627153521034275
0.07713946511888535,-87.02947647619075,-8.644636761969899
0.07729655160588919,-87.02350577003618,-8.662083536088565
0.07745363809289303,-87.01753553894054,-8.67949398968531
0.07761072457989687,-87.01156578383156,-8.69686826816631
0.07776781106690071,-87.00559650563662,-8.714206516056018
0.07792489755390455,-86.99962770528295,-8.731508877004314
0.0780819840409084,-86.99365938369745,-8.748775493793527
0.07823907052791224,-86.98769154180687,-8.766006508345445
0.07839615701491608,-86.98172418053758,-8.783202061728177
0.07855324350191992,-86.97575730081608,-8.800362294163023
0.07871032998892376,-86.96979090356828,-8.817487345031227
0.0788674164759276,-86.96382498971995,-8.834577352880666
0.07902450296293144,-86.95785956019671,-8.851632455432512
0.07918158944993528,-86.95189461592395,-8.868652789587781
0.07933867593693911,-86.94593015782675,-8.885638491433824
0.07949576242394295,-86.93996618683008,-8.902589696250796
0.07965284891094679,-86.9340027038585,-8.919506538518007
0.07980993539795063,-86.92803970983648,-8.936389151920237
0.07996702188495447,-86.92207720568818,-8.953237669353992
0.08012410837195831,-86.91611519233761,-8.970052222933692
0.08028119485896215,-86.91015367070862,-8.986832943997799
0.08043828134596599,-86.90419264172455,-9.003579963114872
0.08059536783296983,-86.8982321063087,-9.020293410089598
0.08075245431997367,-86.89227206538413,-9.03697341396872
