frequency_rad_s,magnitude_dB,phase_deg
0.00204222396294678,34.3342829300037,-359.918092450931
0.00205165359091364,34.334285776306,-359.917714256699
0.00206112675861228,34.3342886489546,-359.917334316221
0.00207064366708015,34.3342915481932,-359.916952621434
0.00208020451828294,34.3342944742681,-359.916569164238
0.00208980951511888,34.3342974274277,-359.916183936496
0.00209945886142306,34.3343004079227,-359.915796930031
0.00210915276197174,34.3343034160061,-359.915408136631
0.0021188914224867,34.3343064519332,-359.915017548046
0.00212867504963962,34.334309515962,-359.914625155986
0.00213850385105642,34.3343126083523,-359.914230952124
0.00214837803532172,34.3343157293669,-359.913834928095
0.00215829781198325,34.3343188792706,-359.913437075495
0.00216826339155627,34.3343220583309,-359.913037385879
0.00217827498552809,34.3343252668177,-359.912635850767
0.00218833280636249,34.3343285050034,-359.912232461636
0.0021984370675043,34.3343317731628,-359.911827209927
0.00220858798338387,34.3343350715735,-359.911420087039
0.00221878576942166,34.3343384005154,-359.911011084332
0.0022290306420328,34.3343417602712,-359.910600193127
0.00223932281863167,34.3343451511262,-359.910187404704
0.00224966251763653,34.3343485733681,-359.909772710303
0.00226004995847416,34.3343520272876,-359.909356101124
0.00227048536158449,34.3343555131778,-359.908937568324
0.0022809689484253,34.3343590313348,-359.908517103023
0.00229150094147692,34.3343625820572,-359.908094696297
0.00230208156424694,34.3343661656464,-359.907670339183
0.00231271104127496,34.3343697824067,-359.907244022674
0.00232338959813735,34.3343734326452,-359.906815737724
0.00233411746145205,34.3343771166717,-359.906385475244
0.00234489485888337,34.334380834799,-359.905953226102
0.00235572201914681,34.3343845873429,-359.905518981126
0.00236659917201394,34.3343883746218,-359.905082731101
0.00237752654831726,34.3343921969573,-359.904644466768
0.00238850437995508,34.3343960546739,-359.904204178827
0.00239953289989649,34.3343999480992,-359.903761857934
0.00241061234218626,34.3344038775637,-359.903317494703
0.00242174294194983,34.334407843401,-359.902871079702
0.00243292493539829,34.3344118459478,-359.90242260346
0.00244415855983339,34.3344158855439,-359.901972056458
0.00245544405365258,34.3344199625323,-359.901519429135
0.00246678165635408,34.3344240772591,-359.901064711885
0.00247817160854195,34.3344282300736,-359.90060789506
0.0024896141519312,34.3344324213285,-359.900148968963
0.00250110952935291,34.3344366513796,-359.899687923857
0.0025126579847594,34.3344409205859,-359.899224749957
0.0025242597632294,34.3344452293101,-359.898759437433
0.00253591511097325,34.3344495779178,-359.898291976412
0.00254762427533811,34.3344539667782,-359.897822356973
0.00255938750481325,34.3344583962641,-359.897350569149
0.00257120504903528,34.3344628667515,-359.896876602929
0.00258307715879347,34.3344673786198,-359.896400448255
0.00259500408603507,34.3344719322522,-359.895922095021
0.00260698608387064,34.3344765280354,-359.895441533077
0.00261902340657946,34.3344811663594,-359.894958752223
0.00263111630961489,34.334485847618,-359.894473742216
0.00264326504960979,34.3344905722088,-359.893986492761
0.002655469884382,34.3344953405329,-359.893496993519
0.00266773107293979,34.3345001529951,-359.893005234101
0.00268004887548733,34.3345050100039,-359.892511204073
0.00269242355343028,34.3345099119718,-359.89201489295
0.00270485536938127,34.3345148593149,-359.891516290198
0.00271734458716551,34.3345198524534,-359.891015385238
0.00272989147182636,34.334524891811,-359.89051216744
0.002742496289631,34.3345299778158,-359.890006626123
0.00275515930807605,34.3345351108994,-359.88949875056
0.00276788079589323,34.3345402914977,-359.888988529974
0.0027806610230551,34.3345455200507,-359.888475953535
