omega,uncompensated_dB,compensated_2nd_dB
-0.06362043225680658,19.032038115701944,19.03199804034687
-0.06267790733448209,19.16058296644063,19.160545215155167
-0.06173538241215937,19.29110839464425,19.291072864784677
-0.06079285748983665,19.42367485278321,19.42364144477913
-0.05985033256751393,19.558345626818713,19.5583142441259
-0.05890780764519121,19.69518701613193,19.695157565185205
-0.05796528272286672,19.83426852796541,19.83424091813158
-0.057022757800544,19.97566308780315,19.975637231333923
-0.05608023287822128,20.1194472672873,20.119423079272245
-0.05513770795589856,20.265701531449803,20.265678929769358
-0.054195183033575844,20.414510507261646,20.4144894125401
-0.053252658111253126,20.565963275742163,20.565943611300703
-0.05231013318892863,20.720153690153886,20.72013538196365
-0.05136760826660591,20.877180723127285,20.87716369976246
-0.050425083344283195,21.03714884593504,21.03713303852594
-0.049482558421960476,21.20016844354991,21.20015378573612
-0.04854003349963776,21.36635626962066,21.366342697504162
-0.04759750857731326,21.535835946061642,21.535823398160016
-0.046654983654990545,21.708738512609305,21.70872692980889
-0.04571245873266783,21.88520303247035,21.885192357979456
-0.04476993381034511,22.06537726106786,22.065367440370018
-0.04382740888802239,22.24941838594774,22.249409366754943
-0.042884883965697895,22.437493847127858,22.437485579333813
-0.04194235904337518,22.629782248616543,22.62977468424999
-0.04099983412105246,22.826474373541927,22.82646746671994
-0.04005730919872974,23.027774317345994,23.02776802422729
-0.03911478427640702,23.23390075592076,23.233895034659046
-0.03817225935408253,23.44508836843865,23.445083179136006
-0.03722973443175981,23.661589438087095,23.66158474274733
-0.03628720950943709,23.883675658093217,23.883671420575276
-0.03534468458711437,24.111640175456408,24.111636361427777
-0.034402159664791654,24.345799910957908,24.345796487848045
-0.033459634742468936,24.586498201509933,24.586495138463718
-0.03251710982014444,24.834107820127976,24.83410508795916
-0.03157458489782172,25.089034440193526,25.089032011338194
-0.030632059975499004,25.351720624834677,25.351718473304764
-0.029689535053176286,25.622650439925465,25.62264854126223
-0.028747010130853567,25.902354811479196,25.902353142706747
-0.027804485208529073,26.191417776399902,26.19141631597873
-0.026861960286206354,26.490483811538603,26.490482539319107
-0.025919435363883636,26.80026647228418,26.80026536946023
-0.024976910441560918,27.121558631895233,27.121557680957746
-0.0240343855192382,27.455244691271155,27.45524387596163
-0.023091860596913705,27.80231523246071,27.802314537724868
-0.022149335674590986,28.163884727392364,28.163884139333707
-0.021206810752268268,28.541213099633463,28.541212605466892
-0.02026428582994555,28.93573219111159,28.93573177911704
-0.01932176090762283,29.349078536861214,29.34907819633725
-0.018379235985300113,29.783134342617096,29.783134063834574
-0.01743671106297562,30.24007925927533,30.24007903343104
-0.0164941861406529,30.722456558779264,30.722456377949563
-0.015551661218330182,31.23325880311341,31.23325866020789
-0.014609136296007463,31.77604033049193,31.776040219207125
-0.013666611373684745,32.355067309115725,32.35506722388872
-0.01272408645136025,32.97552149892471,32.97552143488686
-0.011781561529037532,33.643782580331056,33.643782533261685
-0.010839036606714814,34.367828463202336,34.367828429482415
-0.009896511684392095,35.15781817811755,35.15781815468338
-0.008953986762069377,36.02696740367286,36.02696738796981
-0.008011461839744882,36.99291280691169,36.99291279684786
-0.007068936917422164,38.07993432793042,38.0799343218304
-0.0061264119950994456,39.322777201191606,39.3227771977502
-0.005183887072776727,40.773691746950114,40.77369174518598
-0.004241362150454009,42.51661292928881,42.51661292849826
-0.003298837228129514,44.699436451490286,44.699436451200974
-0.002356312305806796,47.621947764935015,47.621947764859705
-0.0014137873834840775,52.05888982366194,52.05888982365218
0.0014137873834840775,52.05888982366194,52.05888982365218
0.002356312305808572,47.62194776492847,47.62194776485316
0.0032988372281312905,44.6994364514856,44.699436451196306
0.004241362150454009,42.51661292928881,42.51661292849826
0.005183887072776727,40.773691746950114,40.77369174518598
0.0061264119950994456,39.322777201191606,39.3227771977502
0.00706893691742394,38.079934327928235,38.07993432182822
0.008011461839746659,36.992912806909764,36.992912796845935
0.008953986762069377,36.02696740367286,36.02696738796981
0.009896511684392095,35.15781817811755,35.15781815468338
0.010839036606714814,34.367828463202336,34.367828429482415
0.011781561529039308,33.64378258032974,33.643782533260385
0.012724086451362027,32.97552149892349,32.97552143488565
0.013666611373684745,32.355067309115725,32.35506722388872
0.014609136296007463,31.77604033049193,31.776040219207125
0.015551661218330182,31.23325880311341,31.23325866020789
0.0164941861406529,30.722456558779264,30.722456377949563
0.017436711062977395,30.240079259274452,30.240079033430156
0.018379235985300113,29.783134342617096,29.783134063834574
0.01932176090762283,29.349078536861214,29.34907819633725
0.02026428582994555,28.93573219111159,28.93573177911704
0.021206810752268268,28.541213099633463,28.541212605466892
0.022149335674592763,28.16388472739167,28.163884139333014
0.02309186059691548,27.802315232460046,27.8023145377242
0.0240343855192382,27.455244691271155,27.45524387596163
0.024976910441560918,27.121558631895233,27.121557680957746
0.025919435363883636,26.80026647228418,26.80026536946023
0.02686196028620813,26.490483811538027,26.490482539318535
0.02780448520853085,26.19141777639935,26.191416315978174
0.028747010130853567,25.902354811479196,25.902353142706747
0.029689535053176286,25.622650439925465,25.62264854126223
0.030632059975499004,25.351720624834677,25.351718473304764
0.03157458489782172,25.089034440193526,25.089032011338194
0.03251710982014622,24.834107820127507,24.834105087958683
0.033459634742468936,24.586498201509933,24.586495138463718
0.034402159664791654,24.345799910957908,24.345796487848045
0.03534468458711437,24.111640175456408,24.111636361427777
0.03628720950943709,23.883675658093217,23.883671420575276
0.037229734431761585,23.66158943808668,23.661584742746914
0.038172259354084304,23.44508836843825,23.4450831791356
0.03911478427640702,23.23390075592076,23.233895034659046
0.04005730919872974,23.027774317345994,23.02776802422729
0.04099983412105246,22.826474373541927,22.82646746671994
0.04194235904337695,22.629782248616173,22.629774684249625
0.04288488396569967,22.437493847127502,22.437485579333458
0.04382740888802239,22.24941838594774,22.249409366754943
0.04476993381034511,22.06537726106786,22.065367440370018
0.04571245873266783,21.88520303247035,21.885192357979456
0.04665498365499232,21.708738512608974,21.70872692980856
0.04759750857731504,21.53583594606132,21.53582339815969
0.04854003349963776,21.36635626962066,21.366342697504162
0.049482558421960476,21.20016844354991,21.20015378573612
0.050425083344283195,21.03714884593504,21.03713303852594
0.05136760826660591,20.877180723127285,20.87716369976246
0.05231013318893041,20.72015369015359,20.72013538196336
0.053252658111253126,20.565963275742163,20.565943611300703
0.054195183033575844,20.414510507261646,20.4144894125401
0.05513770795589856,20.265701531449803,20.265678929769358
0.05608023287822128,20.1194472672873,20.119423079272245
0.057022757800545776,19.97566308780288,19.975637231333653
0.057965282722868494,19.834268527965147,19.834240918131314
0.05890780764519121,19.69518701613193,19.695157565185205
0.05985033256751393,19.558345626818713,19.5583142441259
0.06079285748983665,19.42367485278321,19.42364144477913
0.061735382412161144,19.291108394644002,19.291072864784432
0.06267790733448386,19.16058296644039,19.160545215154926
0.06362043225680658,19.032038115701944,19.03199804034687
0.0645629571791293,18.90541605675214,18.905373551563255
0.06550548210145202,18.78066151609159,18.780616472137027
0.06644800702377474,18.657721588826764,18.657673893959736
0.06739053194609923,18.536545605210158,18.536495144021757
0.06833305686842195,18.41708500645066,18.417031660222534
0.06927558179074467,18.299293229028557,18.299236875685637
0.07021810671306739,18.183125596830156,18.183066110893296
0.0711606316353901,18.068539220473,18.068476473011636
0.0721031565577146,17.955492903254978,17.955426761839718
0.07304568148003732,17.843947053212318,17.84387738186753
0.07398820640236003,17.73386360081326,17.73379025996961
0.07493073132468275,17.625205921863532,17.625128768310503
0.07587325624700547,17.51793876522957,17.517857652067942
0.07681578116932997,17.412028185023683,17.411942961618006
0.07775830609165268,17.307441476925593,17.30735198885659
0.0787008310139754,17.20414711833836,17.20405320735531
0.07964335593629812,17.10211471210864,17.102016216081772
0.08058588085862084,17.001314933556916,17.00121168642968
0.08152840578094533,16.901719480587467,16.90161131232886
0.08247093070326805,16.803301026666805,16.80318776322363
0.08341345562559077,16.706033176472147,16.70591463972122
0.08435598054791349,16.609890424033534,16.609766431733874
0.08529850547023621,16.5148481132006,16.5147184789456
0.08624103039255893,16.420882400281954,16.42074693345148
0.08718355531488342,16.327970218714846,16.327828724427338
0.08812608023720614,16.236089245635448,16.235941524699953
0.08906860515952886,16.145217870225604,16.1450637190938
0.09001113008185158,16.05533516372743,16.0551743744456
0.0909536550041743,15.966420851018901,15.966253211179852
0.09189617992649879,15.878455283654665,15.878280576349663
0.09283870484882151,15.791419414283311,15.791237418053917
0.09378122977114423,15.705294772355103,15.705105261145015
0.09472375469346694,15.620063441046018,15.619866184152848
0.09566627961578966,15.53570803532349,15.535502797350517
0.09660880453811416,15.452211681087363,15.451998221895254
0.09755132946043688,15.369557995324296,15.36933606998276
0.0984938543827596,15.287731067214828,15.287500425954256
0.09943637930508231,15.206715440141657,15.206475828304711
0.10037890422740503,15.126496094545885,15.126247252539047
0.10132142914972775,15.047058431584613,15.046800094829704
0.10226395407205224,14.968388257544982,14.968120156430626
0.10320647899437496,14.890471768973999,14.890193628807056
0.10414900391669768,14.81329553848284,14.81300707943978
0.1050915288390204,14.736846501192076,14.736547438270332
0.10603405376134312,14.661111941781375,14.660801984750645
0.10697657868366761,14.586079482112266,14.585758335465787
0.10791910360599033,14.51173706939448,14.511404432300207
0.10886162852831305,14.438072964865466,14.437728531117283
0.10980415345063577,14.365075732959266,14.364719190928108
0.11074667837295848,14.29273423093761,14.292365263522528
0.11168920329528298,14.2210375989604,14.22065588353963
0.1126317282176057,14.149975250574121,14.149580458956061
0.11357425313992842,14.079536863595239,14.079128661969415
0.11451677806225113,14.009712371371696,14.009290420259662
0.11545930298457385,13.940491954401901,13.9400559086081
0.11640182790689835,13.871866032294438,13.871415540857019
0.11734435282922107,13.803825256052667,13.80335996219426
0.11828687775154378,13.736360500666663,13.735880041745093
0.1192294026738665,13.669462858000454,13.668966865459431
0.12017192759618922,13.603123629958649,13.602611729278376
0.12111445251851194,13.53733432192018,13.536806132567955
0.12205697744083643,13.472086636426422,13.471541771807168
0.12299950236315915,13.407372467112706,13.406810534519451
0.12394202728548187,13.343183892870336,13.342604493434651
0.12488455220780459,13.27951317223085,13.278915900873248
0.1258270771301273,13.216352737960928,13.2157371833412
0.1267696020524518,13.153695191858962,13.153060936326469
0.12771212697477452,13.091533299744924,13.09087991928884
0.12865465189709724,13.029859986633362,13.02918705083286
0.12959717681941996,12.968668332083675,12.967975404058079
0.13053970174174268,12.907951565718324,12.907238202077199
0.13148222666406717,12.84770306290229,12.846968813695474
0.1324247515863899,12.787916340577405,12.787160749245018
0.1333672765087126,12.728585053243311,12.72780765656568
0.13430980143103532,12.669702989081049,12.668903317128606
0.13525232635335804,12.611264066211698,12.610441642294806
0.13619485127568076,12.55326232908498,12.552416669703735
0.13713737619800526,12.49569194499239,12.494822559786334
0.13807990112032797,12.438547200700219,12.437653592398028
0.1390224260426507,12.381822499196073,12.380904163565202
0.1399649509649734,12.32551235654645,12.32456878234267
0.14090747588729613,12.269611398859137,12.268642067776094
0.14185000080962062,12.21411435934699,12.213118745965657
0.14279252573194334,12.159016075489419,12.157993647227503
0.14373505065426606,12.104311486286228,12.103261703347535
0.14467757557658878,12.049995629602266,12.048917944926016
0.1456201004989115,11.996063639597798,11.994957498807876
0.146562625421236,11.942510744241766,11.941375585595896
0.1475051503435587,11.889332262905256,11.88816751724417
0.14844767526588143,11.836523604030694,11.835328694727199
0.14939020018820415,11.78408026287572,11.782854605783752
0.15033272511052687,11.7319978193276,11.730740822731164
0.15127525003285136,11.680271935785928,11.67898300034805
0.15221777495517408,11.628898355111579,11.627576873823152
0.1531602998774968,11.577872898638022,11.576518256766617
0.15410282479981952,11.527191464244614,11.525803039283238
0.15504534972214223,11.47685002448819,11.475427186103957
0.15598787464446495,11.42684462479133,11.425386734774126
0.15693039956678945,11.377171381685159,11.375677793896193
0.15787292448911217,11.327826481105275,11.326296541425624
0.15881544941143488,11.278806176737357,11.27723922301642
0.1597579743337576,11.230106788412817,11.228502150416709
0.16070049925608032,11.181724700551047,11.180081699910971
0.16164302417840481,11.133656360647361,11.13197431080787
0.16258554910072753,11.085898277805232,11.084176483972492
0.16352807402305025,11.038447021310168,11.0366847804001
0.16447059894537297,10.991299219245436,10.989495819831845
0.1654131238676957,10.944451557146888,10.9426062794095
0.16635564879002018,10.897900776696034,10.896012892368523
0.1672981737123429,10.85164367445053,10.849712446768429
0.16824069863466562,10.805677100609367,10.803701784257946
0.16918322355698834,10.759997957813535,10.757977798875618
0.17012574847931106,10.714603199979535,10.712537435883256
0.17106827340163377,10.669489831165214,10.667377690631714
0.17201079832395827,10.624654904466677,10.622495607457745
0.172953323246281,10.580095520945829,10.577888278611464
0.1738958481686037,10.535808828586177,10.533552843212115
0.17483837309092642,10.491792021277712,10.489486486232867
0.17578089801324914,10.448042337828698,10.445686437512553
0.17672342293557364,10.404557061003883,10.402149970793833
0.17766594785789636,10.361333516588703,10.358874402787317
0.17860847278021907,10.318369072477477,10.315857092259712
0.1795509977025418,10.275661137786367,10.273095439146704
