theta,re,im
-1.592748754272542,0.1339289965567903,1.9153894898389998
-1.5896070830771725,0.13631856105914036,1.9056725144699296
-1.586465411881803,0.13867727014391015,1.8960790017289408
-1.5833237406864331,0.14100569476678093,1.8866067470974979
-1.5801820694910633,0.14330439190932995,1.8772536003842017
-1.5770403982956938,0.1455739050033986,1.8680174640808362
-1.5738987271003242,0.14781476434008864,1.858896291778017
-1.5707570559049544,0.15002748746403805,1.8498880866379288
-1.5676153847095846,0.15221257955358436,1.8409908999217848
-1.564473713514215,0.1543705337874045,1.8322028295697175
-1.5613320423188455,0.15650183169819143,1.8235220188309533
-1.5581903711234757,0.15860694351389423,1.814946654942208
-1.555048699928106,0.1606863284870321,1.8064749678523344
-1.5519070287327363,0.16274043521256354,1.7981052289913473
-1.5487653575373668,0.16476970193477644,1.7898357500820379
-1.545623686341997,0.16677455684363385,1.7816648819924827
-1.5424820151466272,0.16875541836099472,1.7735910136278006
-1.5393403439512576,0.17071269541711986,1.7656125708596178
-1.536198672755888,0.17264678771783593,1.7577280154917498
-1.5330570015605183,0.17455808600272682,1.7499358442606825
-1.5299153303651485,0.17644697229470385,1.7422345878695067
-1.526773659169779,0.17831382014128783,1.7346228100539918
-1.5236319879744094,0.18015899484792008,1.7270991066795833
-1.5204903167790396,0.18198285370361056,1.719662104868123
-1.5173486455836698,0.18378574619921428,1.7123104621531746
-1.5142069743883002,0.18556801423861638,1.7050428656628567
-1.5110653031929306,0.18732999234308925,1.697858031329157
-1.5079236319975609,0.18907200784908468,1.6907547031227346
-1.504781960802191,0.19079438109969882,1.6837316523122645
-1.5016402896068215,0.192497425630048,1.6767876767473973
-1.498498618411452,0.19418144834678253,1.6699216001644877
-1.4953569472160821,0.1958467497019486,1.6631322715142427
-1.4922152760207124,0.19749362386140795,1.6564185643104916
-1.4890736048253428,0.19912235886801244,1.6497793759993178
-1.4859319336299732,0.2007332367997211,1.643213627347805
-1.4827902624346034,0.20232653392284916,1.6367202618517096
-1.4796485912392336,0.20390252084060834,1.6302982451613754
-1.476506920043864,0.20546146263712362,1.6239465645252378
-1.4733652488484945,0.20700361901707265,1.6176642282503035
-1.4702235776531247,0.20852924444110987,1.6114502651790086
-1.467081906457755,0.21003858825722022,1.6053037241818777
-1.4639402352623854,0.21153189482814383,1.599223673665437
-1.4607985640670158,0.21300940365501309,1.5932092010948506
-1.457656892871646,0.21447134949732244,1.5872594125307788
-1.4545152216762762,0.2159179624893699,1.581373432179963
-1.4513735504809067,0.2173494682532811,1.575550401959078
-1.448231879285537,0.21876608800873643,1.5697894810713886
-1.4450902080901673,0.22016803867951285,1.5640898455957957
-1.4419485368947975,0.22155553299694497,1.5584506880878388
-1.438806865699428,0.2229287796004139,1.5528712171922674
-1.4356651945040584,0.22428798313495746,1.5473506572667879
-1.4325235233086886,0.22563334434610194,1.5418882480166216
-1.4293818521133188,0.2269650601720028,1.5364832441395202
-1.4262401809179492,0.2282833238329875,1.5311349149808842
-1.4230985097225797,0.22958832491858466,1.5258425441986692
-1.4199568385272099,0.23088024947211594,1.520605429437749
-1.41681516733184,0.23215928007293846,1.5154228820134494
-1.4136734961364705,0.23342559591640666,1.510294226603929
-1.410531824941101,0.23467937289163254,1.5052188009511551
-1.4073901537457312,0.23592078365710778,1.5001959555701765
-1.4042484825503614,0.23714999771426304,1.4952250534664489
-1.4011068113549918,0.23836718147902602,1.490305469860944
-1.3979651401596223,0.23957249835144212,1.4854365919228094
-1.3948234689642525,0.2407661087834181,1.4806178185093373
-1.3916817977688827,0.24194817034464972,1.4758485599130196
-1.3885401265735131,0.24311883778678584,1.4711282376154637
-1.3853984553781435,0.24427826310588874,1.4664562840479651
-1.3822567841827738,0.24542659560323993,1.4618321423585292
-1.379115112987404,0.24656398194454127,1.4572552661851468
-1.3759734417920344,0.24769056621756513,1.4527251194351338
-1.3728317705966648,0.2488064899882959,1.4482411760703493
-1.369690099401295,0.2499118923556124,1.4438029198981215
-1.3665484282059253,0.25100691000455233,1.439409844367707
-1.3634067570105557,0.252091677258204,1.4350614523721181
-1.3602650858151861,0.2531663261282645,1.4307572560551596
-1.3571234146198163,0.25423098636430463,1.4264967766235273
-1.3539817434244465,0.25528578550178044,1.4222795441638099
-1.350840072229077,0.2563308489088244,1.4181050974642628
-1.3476984010337074,0.25736629983185977,1.4139729838412018
-1.3445567298383376,0.25839225944006294,1.4098827589698981
-1.3414150586429678,0.25940884686871496,1.4058339867198342
-1.3382733874475983,0.260416179261471,1.401826238994201
-1.3351317162522287,0.2614143718115817,1.3978590955735122
-1.331990045056859,0.2624035378020921,1.3939321439632268
-1.3288483738614891,0.26338378864505235,1.3900449792452563
-1.3257067026661196,0.264355233919767,1.386197203933255
-1.32256503147075,0.265317981410108,1.3823884278315877
-1.3194233602753802,0.26627213714091996,1.3786182678978687
-1.3162816890800104,0.26721780541354556,1.374886348108979
-1.3131400178846409,0.26815508884049016,1.37119229933046
-1.3099983466892713,0.2690840883792547,1.3675357591891968
-1.3068566754939015,0.2700049033653593,1.3639163719493006
-1.3037150042985317,0.2709176315445766,1.3603337883911018
-1.3005733331031621,0.27182236910440183,1.3567876656931706
-1.2974316619077926,0.2727192107047767,1.3532776673172873
-1.2942899907124228,0.273608249508091,1.34980346289628
-1.291148319517053,0.27448957720847605,1.346364728124657
-1.2880066483216834,0.275363284060417,1.3429611446519565
-1.2848649771263139,0.2762294589066972,1.3395923999787478
-1.281723305930944,0.27708818920569284,1.336258187355211
-1.2785816347355743,0.27793956105803813,1.3329582056822313
-1.2754399635402047,0.2787836592326756,1.3296921594149402
-1.2722982923448352,0.279620567192309,1.326459758468644
-1.2691566211494654,0.28045036711827437,1.3232607181270775
-1.2660149499540956,0.28127313993484526,1.320094758952926
-1.262873278758726,0.28208896533298533,1.3169616067005574
-1.2597316075633564,0.28289792179356693,1.3138609922309057
-1.2565899363679867,0.2837000866100623,1.310792651428462
-1.2534482651726169,0.2844955359107318,1.3077563251203124
-1.2503065939772473,0.28528434468031094,1.3047517589971762
-1.2471649227818777,0.28606658678121755,1.3017787035363966
-1.244023251586508,0.2868423349742881,1.2988369139268334
-1.2408815803911382,0.2876116609390549,1.2959261499956205
-1.2377399091957686,0.2883746352935772,1.2930461761367307
-1.234598238000399,0.2891313276138387,1.2901967612413183
-1.2314565668050292,0.28988180645271694,1.2873776786297897
-1.2283148956096595,0.2906261393585453,1.2845887059855647
-1.2251732244142899,0.29136439289326665,1.2818296252904906
-1.2220315532189203,0.2920966326501982,1.2791002227618673
-1.2188898820235505,0.2928229232714119,1.2764002887910515
-1.2157482108281807,0.2935433284647415,1.2737296178836024
-1.2126065396328112,0.2942579110204266,1.2710880086009357
-1.2094648684374416,0.29496673282740143,1.2684752635034464
-1.2063231972420718,0.2956698548892377,1.2658911890950806
-1.203181526046702,0.29636733733974935,1.2633355957693122
-1.2000398548513325,0.29705923945826934,1.260808297756503
-1.196898183655963,0.2977456196846038,1.2583091130726107
-1.1937565124605931,0.2984265356336744,1.2558378634692213
-1.1906148412652233,0.29910204410985364,1.253394374384875
-1.1874731700698538,0.2997722011210021,1.2509784748976616
-1.1843314988744842,0.3004370618922172,1.2485899976790544
-1.1811898276791144,0.30109668087929276,1.2462287789489666
-1.1780481564837446,0.3017511117819064,1.2438946584319952
-1.174906485288375,0.3024004075565338,1.2415874793148378
-1.1717648140930055,0.30304462042909913,1.2393070882048525
-1.1686231428976357,0.3036838019073675,1.237053335089746
-1.165481471702266,0.3043180027930863,1.234826073298364
-1.1623398005068963,0.30494727319388,1.2326251594625597
-1.1591981293115268,0.30557166253490625,1.230450453480131
-1.156056458116157,0.30619121957027456,1.2283018184787973
-1.1529147869207872,0.3068059923942396,1.2261791207812023
-1.1497731157254176,0.30741602845216853,1.224082229870923
-1.146631444530048,0.3080213745512916,1.2220110183594668
-1.1434897733346783,0.30862207687123666,1.2199653619542414
-1.1403481021393085,0.30921818097435877,1.2179451394274836
-1.1372064309439391,0.30980973181586313,1.215950232586121
-1.1340647597485694,0.31039677375373115,1.2139805262425682
-1.1309230885531996,0.3109793505584501,1.212035908186425
-1.1277814173578298,0.3115575054225548,1.2101162691570764
-1.12463974616246,0.3121312809699816,1.2082215028171748
-1.1214980749670906,0.31270071926524245,1.206351505726987
-1.1183564037717209,0.31326586182242067,1.2045061773196037
-1.115214732576351,0.31382674961399304,1.2026854198769943
-1.1120730613809817,0.3143834230794829,1.2008891385068892
-1.108931390185612,0.31493592213394794,1.199117241120489
-1.1057897189902421,0.3154842861763039,1.1973696384109844
-1.1026480477948724,0.31602855409749264,1.1956462438328783
-1.0995063765995026,0.31656876428849207,1.1939469735820925
-1.0963647054041332,0.3171049546481769,1.1922717465768669
-1.0932230342087634,0.3176371625910307,1.1906204844394206
-1.0900813630133936,0.31816542505471196,1.1889931114783867
-1.0869396918180243,0.3186897785074784,1.1873895546719966
-1.0837980206226545,0.31921025895547434,1.1858097436520134
-1.0806563494272847,0.3197269019498795,1.1842536106884114
-1.077514678231915,0.32023974259392785,1.1827210906747803
-1.0743730070365451,0.320748815549794,1.1812121211144668
-1.0712313358411758,0.32125415504535415,1.1797266421074277
-1.068089664645806,0.3217557948808219,1.178264596337805
-1.0649479934504362,0.3222537684352623,1.1768259290622076
-1.0618063222550669,0.3227481086729869,1.1754105880986974
-1.058664651059697,0.32323884814983206,1.1740185238164749
-1.0555229798643273,0.32372601901932285,1.1726496891262628
-1.0523813086689575,0.32420965303872534,1.1713040394713758
-1.0492396374735877,0.32468978157499007,1.1699815328194834
-1.0460979662782184,0.32516643561058717,1.1686821296550522
-1.0429562950828486,0.3256396457492378,1.1674057929724708
-1.0398146238874788,0.326109442221542,1.1661524882698553
-1.0366729526921095,0.3265758548905056,1.164922183543528
-1.0335312814967397,0.32703891325697143,1.1637148492831697
-1.0303896103013699,0.3274986464649496,1.1625304584676481
-1.027247939106,0.3279550833068571,1.1613689865615144
-1.0241062679106303,0.3284082522286632,1.160230411512169
-1.020964596715261,0.3288581813349445,1.1591147137477
-1.0178229255198912,0.32930489839385124,1.158021876175389
-1.0146812543245214,0.32974843084198635,1.1569518841808852
-1.011539583129152,0.3301888057892002,1.1559047256280512
-1.0083979119337823,0.33062605002330037,1.1548803908594771
-1.0052562407384125,0.33106019001468123,1.153878872697667
-1.0021145695430427,0.331491251920872,1.152900166446899
-0.9989728983476729,0.3319192615910079,1.151944269895757
-0.9958312271523035,0.33234424457022194,1.1510111833203425
-0.9926895559569338,0.33276622610396395,1.150100909488161
-0.989547884761564,0.3331852311422433,1.149213453662695
-0.9864062135661946,0.3336012843438015,1.1483488236086596
-0.9832645423708248,0.3340144100802114,1.1475070295979435
-0.980122871175455,0.33442463243990805,1.1466880844162477
-0.9769811999800853,0.33483197523215213,1.1458920033704159
-0.9738395287847155,0.33523646199092383,1.1451188042964697
-0.9706978575893461,0.33563811597875415,1.1443685075683447
-0.9675561863939763,0.3360369601904899,1.1436411361073429
-0.9644145151986065,0.33643301735699604,1.1429367153922985
-0.9612728440032372,0.33682630994879614,1.1422552734704676
-0.9581311728078674,0.3372168601796532,1.1415968409691473
-0.9549895016124976,0.33760469001008914,1.1409614511080308
-0.9518478304171278,0.33798982115084714,1.140349139712305
-0.948706159221758,0.33837227506629736,1.139759945226502
-0.9455644880263887,0.33875207297778404,1.1391939087291059
-0.9424228168310189,0.33912923586692084,1.1386510739479287
-0.9392811456356491,0.33950378447882945,1.1381314872762647
-0.9361394744402798,0.3398757393253264,1.1376351977898274
-0.93299780324491,0.34024512068805846,1.1371622572644837
-0.9298561320495402,0.34061194862158517,1.1367127201947944
-0.9267144608541704,0.3409762429564132,1.1362866438133712
-0.9235727896588006,0.3413380233019808,1.135884088111059
-0.9204311184634313,0.3416973090495937,1.1355051158579612
-0.9172894472680615,0.34205411937531466,1.1351497926253156
-0.9141477760726917,0.3424084732428056,1.134818186808231
-0.9110061048773224,0.3427603894061252,1.134510369649309
-0.9078644336819526,0.34310988641248047,1.1342264152631465
-0.9047227624865828,0.34345698260493573,1.133966400661753
-0.901581091291213,0.3438016961250781,1.133730405780884
-0.8984394200958432,0.34414404491564016,1.1335185135073083
-0.8952977489004739,0.34448404672308175,1.1333308097070316
-0.8921560777051041,0.344821719100131,1.1331673832544822
-0.8890144065097343,0.345157079408285,1.1330283260626879
-0.885872735314365,0.3454901448202709,1.1329137331144512
-0.8827310641189952,0.34582093232246974,1.132823702494549
-0.8795893929236254,0.34614945871730113,1.1327583354229709
-0.8764477217282556,0.3464757406255705,1.13271773628922
-0.8733060505328858,0.3467997944887818,1.1327020126876912
-0.8701643793375164,0.3471216365714118,1.1327112754541555
-0.8670227081421467,0.34744128296315113,1.1327456387033648
-0.8638810369467769,0.34775874958110997,1.1328052198678051
-0.8607393657514075,0.34807405217198895,1.1328901397376214
-0.8575976945560377,0.3483872063142184,1.133000522501732
-0.854456023360668,0.34869822742006334,1.1331364957901688
-0.8513143521652982,0.34900713073769707,1.1332981907176574
-0.8481726809699284,0.3493139313532425,1.1334857419284734
-0.845031009774559,0.3496186441927835,1.1336992876425984
-0.8418893385791892,0.349921284024344,1.1339389697032025
-0.8387476673838195,0.3502218654598386,1.1342049336254878
-0.8356059961884501,0.35052040295699255,1.13449732864692
-0.8324643249930803,0.3508169108212345,1.1348163077788824
-0.8293226537977105,0.3511114032075586,1.1351620278597803
-0.8261809826023407,0.3514038941223592,1.135534649609637
-0.823039311406971,0.35169439742524006,1.1359343376862103
-0.8198976402116016,0.35198292683079313,1.1363612607426654
-0.8167559690162318,0.35226949591035406,1.1368155914868499
-0.813614297820862,0.35255411809372944,1.1372975067421964
-0.8104726266254927,0.3528368066708989,1.137807187510305
-0.8073309554301229,0.3531175747936925,1.138344819035238
-0.8041892842347531,0.35339643547744265,1.1389105908695762
-0.8010476130393833,0.3536734016026128,1.1395046969422733
-0.7979059418440135,0.35394848591639977,1.1401273356283628
-0.7947642706486442,0.3542217010343159,1.1407787098205546
-0.7916225994532744,0.35449305944174475,1.1414590270027813
-0.7884809282579046,0.3547625734954765,1.1421684993257322
-0.7853392570625353,0.3550302554252193,1.1429073436844346
-0.7821975858671655,0.3552961173350897,1.1436757817979368
-0.7790559146717957,0.35556017120508054,1.1444740402911409
-0.7759142434764259,0.3558224288925084,1.1453023507788527
-0.7727725722810561,0.35608290213343935,1.1461609499520977
-0.7696309010856868,0.35634160254409475,1.1470500796667717
-0.766489229890317,0.35659854162223603,1.1479699870346896
-0.7633475586949472,0.3568537307485307,1.1489209245170884
-0.7602058874995778,0.3571071811878974,1.1499031500206662
-0.7570642163042081,0.3573589040908325,1.1509169269962163
-0.7539225451088383,0.35760891049471777,1.151962524539932
-0.7507808739134685,0.35785721132510906,1.15304021749746
-0.7476392027180987,0.35810381739700614,1.1541502865707747
-0.7444975315227293,0.3583487394161069,1.155293018427959
-0.7413558603273596,0.35859198798003983,1.1564687058159695
-0.7382141891319898,0.35883357357958223,1.1576776476764747
-0.7350725179366204,0.3590735065998607,1.1589201492648553
-0.7319308467412506,0.35931179732153273,1.1601965222724586
-0.7287891755458809,0.35954845592195456,1.1615070849521973
-0.7256475043505111,0.35978349247633007,1.1628521622476002
-0.7225058331551413,0.36001691695884586,1.164232085925409
-0.7193641619597719,0.36024873924378775,1.1656471947118296
-0.7162224907644021,0.3604789691066441,1.1670978344325487
-0.7130808195690324,0.3607076162251933,1.1685843581566258
-0.709939148373663,0.3609346901805742,1.1701071263443799
-0.7067974771782932,0.3611602004583446,1.1716665069993952
-0.7036558059829234,0.36138415644952315,1.1732628758247639
-0.7005141347875536,0.36160656745161596,1.174896616383704
-0.6973724635921839,0.36182744266963285,1.1765681202646858
-0.6942307923968145,0.3620467912170847,1.178277787251205
-0.6910891212014447,0.3622646221169705,1.1800260254963475
-0.6879474500060749,0.36248094430275035,1.181813251702303
-0.6848057788107056,0.3626957666193027,1.1836398913049724
-0.6816641076153358,0.36290909782387226,1.1855063786638436
-0.678522436419966,0.3631209465870019,1.1874131572572937
-0.6753807652245962,0.36333132149345293,1.1893606798834975
-0.6722390940292264,0.36354023104311295,1.1913494088671224
-0.6690974228338571,0.3637476836518915,1.193379816271997
-0.6659557516384873,0.36395368765260316,1.1954523841199478
-0.6628140804431175,0.3641582512958381,1.1975676046160075
-0.6596724092477482,0.3643613827508224,1.1997259803802032
-0.6565307380523784,0.36456309010626525,1.2019280246861486
-0.6533890668570086,0.3647633813711957,1.2041742617066555
-0.6502473956616388,0.36496226447578706,1.2064652267666147
-0.647105724466269,0.36515974727217204,1.2088014666033768
-0.6439640532708997,0.36535583753524414,1.2111835396348973
-0.6408223820755299,0.3655505429634519,1.2136120162359068
-0.6376807108801601,0.3657438711795785,1.216087479022377
-0.6345390396847908,0.3659358297315145,1.2186105231445785
-0.631397368489421,0.3661264260930179,1.221181756589014
-0.6282556972940512,0.36631566766446444,1.2238018004895472
-0.6251140260986814,0.36650356177359034,1.2264712894480432
-0.6219723549033116,0.36669011567622034,1.229190871864855
-0.6188306837079423,0.366875336556991,1.231961210279506
-0.6156890125125725,0.3670592315300615,1.234782981721932
-0.6125473413172027,0.36724180763981523,1.2376568780746522
-0.6094056701218333,0.36742307186155443,1.2405836064462732
-0.6062639989264635,0.3676030311021815,1.2435638895567278
-0.6031223277310938,0.3677816922008754,1.246598466134675
-0.599980656535724,0.36795906192975636,1.2496880913275057
-0.5968389853403542,0.3681351469945441,1.252833537124423
-0.5936973141449848,0.3683099540352052,1.2560355927930698
-0.590555642949615,0.36848348962659294,1.2592950653302113
-0.5874139717542453,0.368655760279079,1.2626127799269988
-0.5842723005588759,0.3688267724391773,1.265989580449359
-0.5811306293635061,0.36899653249015724,1.2694263299340809
-0.5779889581681363,0.3691650467526528,1.2729239111011936
-0.5748472869727665,0.36933232148525946,1.2764832268832604
-0.5717056157773968,0.3694983628851274,1.2801052009722371
-0.5685639445820274,0.369663177088543,1.283790778384569
-0.5654222733866576,0.36982677017150667,1.287540926045241
-0.5622806021912878,0.36998914815029943,1.2913566333915116
-0.5591389309959185,0.3701503169820452,1.2952389129971122
-0.5559972598005487,0.370310282565264,1.2991888012177166
-0.5528555886051789,0.3704690507404186,1.3032073588585207
-0.5497139174098091,0.3706266272904534,1.3072956718648234
-0.5465722462144393,0.3707830179413275,1.3114548520365266
-0.54343057501907,0.37093822836254,1.3156860377675244
-0.5402889038237002,0.37109226416764907,1.319990394810992
-0.5371472326283304,0.37124513091478306,1.3243691170716292
-0.5340055614329611,0.37139683410714663,1.3288234274259754
-0.5308638902375913,0.37154737919351966,1.3333545785719532
-0.5277222190422215,0.37169677156874914,1.3379638539088552
-0.5245805478468517,0.3718450165742359,1.3426525684490487
-0.5214388766514819,0.3719921194984132,1.3474220697627448
-0.5182972054561126,0.3721380855772224,1.352273738957217
-0.5151555342607428,0.37228291999457863,1.3572089916919552
-0.512013863065373,0.37242662788283226,1.3622292792312793
-0.5088721918700037,0.37256921432322626,1.3673360895360527
-0.5057305206746339,0.37271068434634436,1.3725309483961723
-0.5025888494792641,0.37285104293255483,1.3778154206056314
-0.4994471782838943,0.3729902950124494,1.3831911111820259
-0.4963055070885245,0.3731284454672763,1.3886596666324684
-0.49316383589315516,0.3732654991293651,1.3942227762679846
-0.49002216469778537,0.3734014607825508,1.3998821735685647
-0.4868804935024156,0.3735363351625889,1.4056396376011457
-0.48373882230704623,0.3736701269575649,1.4114969944929519
-0.48059715111167645,0.3738028408083019,1.4174561189627035
-0.47745547991630666,0.3739344813087592,1.4235189359123746
-0.47431380872093687,0.3740650530064287,1.4296874220822884
-0.4711721375255671,0.37419456040272386,1.4359636077725317
-0.46803046633019774,0.37432300795336554,1.4423495786337677
-0.46488879513482795,0.37445040006876107,1.4488474775307703
-0.46174712393945816,0.37457674111438116,1.4554595064821019
-0.4586054527440888,0.37470203541112795,1.4621879286796131
-0.455463781548719,0.37482628723570316,1.4690350705916129
-0.45232211035334924,0.3749495008209668,1.476003324153758
-0.44918043915797945,0.3750716803562947,1.483095149051979
-0.44603876796260966,0.37519282998792924,1.490313075101969
-0.4428970967672403,0.37531295381932844,1.497659704730022
-0.43975542557187053,0.3754320559115063,1.505137715560306
-0.43661375437650074,0.37555014028337186,1.5127498631139082
-0.4334720831811314,0.3756672109120632,1.5204989836253424
-0.4303304119857616,0.3757832717332781,1.5283879969825134
-0.4271887407903918,0.3758983266415964,1.5364199097964788
-0.42404706959502203,0.3760123794908054,1.5445978186077685
-0.42090539839965224,0.3761254340942127,1.5529249132363638
-0.4177637272042829,0.3762374942249604,1.561404480282922
-0.4146220560089131,0.37634856361633556,1.5700399067892585
-0.4114803848135433,0.3764586459620732,1.5788346840665843
-0.408338713618174,0.3765677449166567,1.5877924117005604
-0.4051970424228042,0.3766758640956166,1.5969168017427455
-0.4020553712274344,0.3767830070758221,1.6062116830986222
-0.3989137000320646,0.37688917739577066,1.6156810061230698
-0.3957720288366948,0.3769943785558731,1.6253288474347816
-0.3926303576413255,0.3770986140187362,1.6351594149618964
-0.3894886864459557,0.3772018872094397,1.6451770532319108
-0.3863470152505859,0.37730420151581207,1.6553862489197484
-0.38320534405521656,0.3774055602886996,1.6657916366688383
-0.38006367285984677,0.37750596684223336,1.6763980052009675
-0.376922001664477,0.3776054244540956,1.6872103037317654
-0.3737803304691072,0.377703936365776,1.698233648709808
-0.3706386592737374,0.37780150578283234,1.709473330898536
-0.36749698807836806,0.3778981358751402,1.7209348228215
-0.36435531688299827,0.3779938297771462,1.7326237865928695
-0.3612136456876285,0.3780885905881119,1.7445460821566434
-0.35807197449225914,0.3781824213723587,1.756707775959685
-0.35493030329688935,0.3782753251595074,1.7691151500854505
-0.35178863210151956,0.3783673049447146,1.7817747118771923
-0.34864696090614977,0.3784583636889083,1.794693204081553
-0.34550528971078,0.37854850431901405,1.8078776155456233
-0.34236361851541064,0.3786377297281882,1.8213351925030568
-0.33922194732004085,0.3787260427760376,1.8350734504874033
-0.33608027612467106,0.378813446288843,1.849100186913709
-0.3329386049293017,0.37889994305977565,1.8634234943725214
-0.32979693373393193,0.37898553584911515,1.8780517746838328
-0.32665526253856214,0.37907022738445806,1.8929937537620554
-0.32351359134319235,0.3791540203609318,1.9082584973472405
-0.32037192014782256,0.3792369174413965,1.923855427661941
-0.3172302489524532,0.37931892125665106,1.9397943410579221
-0.31408857775708343,0.3794000344056345,1.9560854267220131
-0.31094690656171364,0.3794802594556228,1.9727392865159967
-0.3078052353663443,0.3795595989424229,1.9897669560315812
-0.3046635641709745,0.37963805537056755,2.0071799269481563
-0.3015218929756047,0.37971563121350316,2.024990170788327
-0.29838022178023493,0.3797923289137776,2.0432101641742886
-0.29523855058486514,0.3798681508832252,2.0618529156968006
-0.2920968793894958,0.379943099503146,2.0809319945181866
-0.288955208194126,0.38001717712448757,2.1004615608413415
-0.2858135369987562,0.3800903860680201,2.1204563983882845
-0.2826718658033869,0.3801627286245102,2.1409319490446417
-0.2795301946080171,0.3802342070548932,2.1619043498404613
-0.2763885234126473,0.3803048235904404,2.183390472453197
-0.2732468522172775,0.3803745804329262,2.205407965435931
-0.2701051810219077,0.38044347975479403,2.227975299392663
-0.2669635098265384,0.3805115236993125,2.2511118153434704
-0.2638218386311686,0.38057871438074126,2.2748377765454277
-0.2606801674357988,0.3806450538844824,2.299174424060796
-0.25753849624042946,0.38071054426723433,2.3241440363925245
-0.25439682504505967,0.38077518755714856,2.3497699935386342
-0.2512551538496899,0.3808389857539752,2.376076845852232
-0.2481134826543201,0.38090194082921097,2.4030903881331613
-0.2449718114589503,0.38096405472624506,2.4308377394209066
-0.24183014026358096,0.38102532936049915,2.459347429007211
-0.23868846906821117,0.3810857666195714,2.4886494892415074
-0.23554679787284138,0.38114536836337737,2.5187755557632943
-0.23240512667747204,0.3812041364242826,2.5497589758643175
-0.22926345548210225,0.38126207260724637,2.581634925760382
-0.22612178428673246,0.3813191786899648,2.6144405376392212
-0.22298011309136267,0.38137545642302506,2.64821503744874
-0.2198384418959929,0.3814309075301005,2.682999894499937
-0.21669677070062354,0.3814855337081843,2.7188389840835896
-0.21355509950525375,0.3815393366279811,2.7557787644408314
-0.21041342830988397,0.3815923179345427,2.793868469587814
-0.20727175711451462,0.3816444792484859,2.8331603196766384
-0.20413008591914483,0.38169582216824405,2.8737097507817726
-0.20098841472377504,0.3817463482745145,2.915575666237411
-0.19784674352840526,0.3817960591388331,2.9588207119213483
-0.19470507233303547,0.38184495634015975,3.0035115781900457
-0.19156340113766612,0.38189304149666137,3.0497193315244604
-0.18842172994229633,0.38194031632593495,3.0975197793544087
-0.18528005874692655,0.381986782758049,3.1469938719994146
-0.1821383875515572,0.3820324431451786,3.198228146207685
-0.1789967163561874,0.3820773006460481,3.251315215403903
-0.17585504516081762,0.3821213599227552,3.3063543124869192
-0.17271337396544784,0.3821646283892322,3.363451891868624
-0.16957170277007805,0.38220711842185917,3.4227222984367307
-0.1664300315747087,0.3822488512281208,3.48428851228452
-0.16328836037933891,0.38228986353754485,3.548282979411582
-0.16014668918396913,0.3823302190381717,3.614848540200805
-0.15700501798859978,0.38237002769430556,3.6841394693666496
-0.15386334679323,0.3824094779928895,3.75632264330644
-0.1507216755978602,0.3824488901360695,3.831578853442461
-0.14758000440249042,0.38248880274976954,3.9101042873080036
-0.14443833320712063,0.38253011255498964,3.9921122029136
-0.14129666201175128,0.38257429668896653,4.077834826469114
-0.1381549908163815,0.3826237623925698,4.167525509000775
-0.1350133196210117,0.3826823905138863,4.261461183998832
-0.13187164842564236,0.3827563702449143,4.359945176217144
-0.12872997723027257,0.3828554659722332,4.463310421424058
-0.12558830603490279,0.38299491721163403,4.571923168623349
-0.122446634839533,0.3831982544171823,4.686187250385086
-0.11930496364416321,0.38350142318111413,4.806549023737555
-0.11616329244879386,0.38395875427700676,4.933503103602563
-0.11302162125342408,0.38465150560113515,5.067599032379256
-0.10987995005805429,0.38569994394080176,5.209449050935209
-0.10673827886268494,0.3872802404046085,5.3597371530082665
-0.10359660766731515,0.38964783525765345,5.519229606435415
-0.10045493647194537,0.3931693991707097,5.6887870903239195
-0.09731326527657558,0.39836609354623415,5.869378489449805
-0.09417159408120579,0.4059715294888253,6.062096138545734
-0.09102992288583645,0.41700866099068373,6.268171804341784
-0.08788825169046666,0.43289083748334495,6.488991740703468
-0.08474658049509687,0.45555338143890384,6.726107443773713
-0.08160490929972752,0.4876232925050702,6.981235789115329
-0.07846323810435774,0.5326358179077935,7.256237327723007
-0.07532156690898795,0.5953071585047892,7.553053609675451
-0.07217989571361816,0.6818713080926824,7.873572089964103
-0.06903822451824837,0.8004833961562267,8.219368796382899
-0.06589655332287903,0.9616768432958389,8.591253158259093
-0.06275488212750924,1.1788278182987393,8.988506868906402
-0.05961321093213945,1.4685124947545551,9.407676288210771
-0.056471539736770104,1.850519194053617,9.840767874582435
-0.053329868541400316,2.347080538320601,10.272761800698245
-0.05018819734603053,2.9806376325839063,10.67860319909017
-0.04704652615066074,3.769268844426049,11.020399509932608
-0.04390485495529095,4.719167981193629,11.246525645012339
-0.040763183759921606,5.814845336465562,11.29540099715043
-0.03762151256455182,7.010431747312636,11.106673931134214
-0.03447984136918203,8.228460436640177,10.63957337319892
-0.031338170173812685,9.37217901614262,9.891959226941125
-0.028196498978442897,10.35044331800758,8.90863273319602
-0.025054827783073108,11.10398000068713,7.7710355714280475
-0.02191315658770332,11.618718266144146,6.572593265415933
-0.01877148539233353,11.920816845145218,5.393444465714567
-0.015629814196964187,12.060032826048799,4.2860310585585735
-0.012488143001594398,12.092157245021516,3.273461685154184
-0.00934647180622461,12.06709977907469,2.3556485573141392
-0.006204800610855266,12.023493098038637,1.51740627575099
-0.003063129415485477,11.987683695285419,0.7351471655372885
7.854177988431132e-05,11.974632141892329,-0.018733690028569845
