K,theta_rad,S_mag_dB
0.05,0.0966181895073615,-0.515433557956398
0.05,0.09677527599436533,-0.5143571572969211
0.05,0.09693236248136917,-0.5132857182465791
0.05,0.09708944896837302,-0.5122192107216265
0.05,0.09724653545537686,-0.5111576048630886
0.05,0.0974036219423807,-0.5101008710347664
0.05,0.09756070842938454,-0.5090489798212817
0.05,0.09771779491638838,-0.5080019020261177
0.05,0.09787488140339222,-0.5069596086697168
0.05,0.09803196789039606,-0.5059220709875374
0.05,0.09818905437739989,-0.5048892604282003
0.05,0.09834614086440373,-0.5038611486515963
0.05,0.09850322735140757,-0.5028377075270479
0.05,0.09866031383841141,-0.5018189091314722
0.05,0.09881740032541525,-0.5008047257475755
0.05,0.09897448681241909,-0.49979512986204616
0.05,0.09913157329942293,-0.49879009416379083
0.05,0.09928865978642677,-0.4977895915421605
0.05,0.09944574627343061,-0.4967935950852254
0.05,0.09960283276043445,-0.4958020780780456
0.05,0.0997599192474383,-0.4948150140009517
0.05,0.09991700573444214,-0.493832376527876
0.05,0.10007409222144598,-0.49285413952466495
0.05,0.10023117870844982,-0.49188027704742354
0.05,0.10038826519545366,-0.490910763340881
0.05,0.1005453516824575,-0.48994557283677487
0.05,0.10070243816946133,-0.4889846801522142
0.05,0.10085952465646517,-0.48802806008812194
0.05,0.101016611143469,-0.48707568762764136
0.05,0.10117369763047285,-0.4861275379345759
0.05,0.10133078411747669,-0.48518358635185044
0.05,0.10148787060448053,-0.4842438083999766
0.05,0.10164495709148437,-0.4833081797755381
0.05,0.10180204357848821,-0.48237667634969794
0.05,0.10195913006549205,-0.4814492741666997
0.05,0.10211621655249589,-0.48052594944241256
0.05,0.10227330303949973,-0.4796066785628639
0.05,0.10243038952650357,-0.4786914380828059
0.05,0.10258747601350741,-0.4777802047242764
0.05,0.10274456250051126,-0.476872955375191
0.05,0.1029016489875151,-0.4759696670879488
0.05,0.10305873547451892,-0.4750703170780376
0.05,0.10321582196152276,-0.4741748827226652
0.05,0.1033729084485266,-0.47328334155938734
0.05,0.10352999493553044,-0.4723956712847929
0.05,0.10368708142253429,-0.47151184975312777
0.05,0.10384416790953813,-0.47063185497500387
0.05,0.10400125439654197,-0.46975566511608546
0.05,0.10415834088354581,-0.46888325849577983
0.05,0.10431542737054965,-0.46801461358597984
0.05,0.10447251385755349,-0.46714970900976394
0.05,0.10462960034455733,-0.4662885235401678
0.05,0.10478668683156117,-0.4654310360989072
0.05,0.10494377331856501,-0.46457722575516835
0.05,0.10510085980556885,-0.46372707172436883
0.05,0.1052579462925727,-0.46288055336696743
0.05,0.10541503277957652,-0.462037650187234
0.05,0.10557211926658036,-0.4611983418320931
0.05,0.1057292057535842,-0.4603626080899181
0.05,0.10588629224058804,-0.4595304288894001
0.05,0.10604337872759188,-0.4587017842983502
0.05,0.10620046521459572,-0.45787665452259935
0.05,0.10635755170159956,-0.45705501990483893
0.05,0.1065146381886034,-0.45623686092349947
0.05,0.10667172467560725,-0.45542215819165943
0.05,0.10682881116261109,-0.4546108924559206
0.05,0.10698589764961493,-0.45380304459532683
0.05,0.10714298413661877,-0.45299859562029526
0.05,0.10730007062362261,-0.45219752667152857
0.05,0.10745715711062645,-0.45139981901895604
0.05,0.10761424359763029,-0.45060545406070185
0.05,0.10777133008463412,-0.44981441332202826
0.05,0.10792841657163796,-0.4490266784543083
0.05,0.1080855030586418,-0.4482422312340041
0.05,0.10824258954564564,-0.4474610535616585
0.05,0.10839967603264948,-0.446683127460903
0.05,0.10855676251965332,-0.4459084350774397
0.05,0.10871384900665716,-0.44513695867807435
0.05,0.108870935493661,-0.4443686806497512
0.05,0.10902802198066484,-0.4436035834985675
0.05,0.10918510846766868,-0.44284164984883384
0.05,0.10934219495467253,-0.44208286244211314
0.05,0.10949928144167637,-0.44132720413628945
0.05,0.1096563679286802,-0.44057465790463834
0.05,0.10981345441568405,-0.4398252068349111
0.05,0.10997054090268789,-0.4390788341284082
0.05,0.11012762738969172,-0.4383355230990738
0.05,0.11028471387669556,-0.437595257172626
0.05,0.1104418003636994,-0.4368580198856337
0.05,0.11059888685070324,-0.43612379488466574
0.05,0.11075597333770708,-0.43539256592539494
0.05,0.11091305982471092,-0.43466431687175633
0.05,0.11107014631171476,-0.4339390316950702
0.05,0.1112272327987186,-0.43321669447321387
0.05,0.11138431928572244,-0.4324972893897687
0.05,0.11154140577272628,-0.4317808007331906
0.05,0.11169849225973012,-0.43106721289598593
0.05,0.11185557874673396,-0.4303565103738876
0.05,0.1120126652337378,-0.42964867776505905
0.05,0.11216975172074165,-0.42894369976927027
0.05,0.11232683820774549,-0.42824156118712325
0.05,0.11248392469474931,-0.42754224691925713
0.05,0.11264101118175315,-0.42684574196555075
0.05,0.112798097668757,-0.42615203142437275
0.05,0.11295518415576083,-0.42546110049179825
0.05,0.11311227064276468,-0.42477293446084907
0.05,0.11326935712976852,-0.4240875187207576
0.05,0.11342644361677236,-0.4234048387561924
0.05,0.1135835301037762,-0.4227248801465384
0.05,0.11374061659078004,-0.42204762856515227
0.05,0.11389770307778388,-0.42137306977864797
0.05,0.11405478956478772,-0.420701189646155
0.05,0.11421187605179156,-0.4200319741186389
0.05,0.1143689625387954,-0.41936540923814947
0.05,0.11452604902579924,-0.4187014811371523
0.05,0.11468313551280308,-0.41804017603782606
0.05,0.11484022199980691,-0.417381480251365
0.05,0.11499730848681075,-0.4167253801773057
0.05,0.11515439497381459,-0.41607186230284
0.05,0.11531148146081843,-0.4154209132021621
0.05,0.11546856794782227,-0.4147725195357794
0.05,0.11562565443482611,-0.41412666804987114
0.05,0.11578274092182995,-0.413483345575629
0.05,0.1159398274088338,-0.41284253902861273
0.05,0.11609691389583764,-0.4122042354081007
0.05,0.11625400038284148,-0.4115684217964641
0.05,0.11641108686984532,-0.41093508535852913
0.05,0.11656817335684916,-0.4103042133409508
0.05,0.116725259843853,-0.4096757930716004
0.05,0.11688234633085684,-0.4090498119589463
0.05,0.11703943281786068,-0.4084262574914451
0.05,0.11719651930486451,-0.4078051172369388
0.05,0.11735360579186835,-0.40718637884205383
0.05,0.11751069227887219,-0.4065700300316228
0.05,0.11766777876587603,-0.40595605860806744
0.05,0.11782486525287987,-0.4053444524508467
0.05,0.11798195173988371,-0.40473519951585935
0.05,0.11813903822688755,-0.4041282878348763
0.05,0.11829612471389139,-0.40352370551497313
0.05,0.11845321120089523,-0.4029214407379725
0.05,0.11861029768789907,-0.40232148175988003
0.05,0.11876738417490292,-0.4017238169103266
0.05,0.11892447066190676,-0.4011284345920374
0.05,0.1190815571489106,-0.4005353232802574
0.05,0.11923864363591444,-0.3999444715222522
0.05,0.11939573012291828,-0.39935586793673844
0.05,0.1195528166099221,-0.3987695012133753
0.05,0.11970990309692595,-0.39818536011222727
0.05,0.11986698958392979,-0.3976034334632525
0.05,0.12002407607093363,-0.39702371016578036
0.05,0.12018116255793747,-0.39644617918800196
0.05,0.12033824904494131,-0.3958708295664547
0.05,0.12049533553194515,-0.3952976504055371
0.05,0.12065242201894899,-0.39472663087699206
0.05,0.12080950850595283,-0.3941577602194195
0.05,0.12096659499295667,-0.39359102773778853
0.05,0.12112368147996051,-0.39302642280294275
0.05,0.12128076796696435,-0.3924639348511234
0.05,0.1214378544539682,-0.39190355338349614
0.05,0.12159494094097203,-0.3913452679656617
0.05,0.12175202742797588,-0.3907890682272061
0.05,0.1219091139149797,-0.3902349438612157
0.05,0.12206620040198354,-0.38968288462382605
0.05,0.12222328688898738,-0.38913288033375437
0.05,0.12238037337599122,-0.3885849208718622
0.05,0.12253745986299507,-0.38803899618068716
0.05,0.1226945463499989,-0.38749509626399953
0.05,0.12285163283700275,-0.386953211186366
0.05,0.12300871932400659,-0.3864133310727074
0.05,0.12316580581101043,-0.3858754461078514
0.05,0.12332289229801427,-0.38533954653612706
0.05,0.12347997878501811,-0.38480562266090396
0.05,0.12363706527202195,-0.3842736648441921
0.05,0.12379415175902579,-0.3837436635062065
0.05,0.12395123824602963,-0.3832156091249559
0.05,0.12410832473303347,-0.38268949223582416
0.05,0.1242654112200373,-0.3821653034311629
0.05,0.12442249770704114,-0.3816430333598831
0.05,0.12457958419404498,-0.38112267272705047
0.05,0.12473667068104882,-0.38060421229347746
0.05,0.12489375716805266,-0.38008764287533947
0.05,0.12505084365505653,-0.37957295534377
0.05,0.12520793014206036,-0.3790601406244739
0.05,0.1253650166290642,-0.3785491896973323
0.05,0.12552210311606804,-0.378040093596032
0.05,0.12567918960307187,-0.377532843407671
0.05,0.12583627609007572,-0.3770274302723815
0.05,0.12599336257707955,-0.3765238453829728
0.05,0.1261504490640834,-0.3760220799845244
0.05,0.12630753555108723,-0.3755221253740444
0.05,0.12646462203809108,-0.3750239729001018
0.05,0.1266217085250949,-0.37452761396244394
0.05,0.12677879501209877,-0.3740330400116646
0.05,0.1269358814991026,-0.3735402425488169
0.05,0.12709296798610645,-0.37304921312507966
0.05,0.12725005447311027,-0.37255994334139847
0.05,0.12740714096011413,-0.37207242484813824
0.05,0.12756422744711796,-0.37158664934474067
0.05,0.1277213139341218,-0.3711026085793664
0.05,0.12787840042112564,-0.3706202943485757
0.05,0.12803548690812946,-0.37013969849698297
0.05,0.12819257339513332,-0.36966081291690495
0.05,0.12834965988213715,-0.3691836295480644
0.05,0.128506746369141,-0.36870814037722544
0.05,0.12866383285614483,-0.3682343374378819
0.05,0.12882091934314868,-0.36776221280993804
0.05,0.1289780058301525,-0.3672917586193797
0.05,0.12913509231715636,-0.366822967037955
0.05,0.1292921788041602,-0.3663558302828582
0.05,0.12944926529116405,-0.3658903406164279
0.05,0.12960635177816787,-0.36542649034580843
0.05,0.12976343826517173,-0.36496427182266983
0.05,0.12992052475217555,-0.3645036774428859
0.05,0.1300776112391794,-0.36404469964623154
0.05,0.13023469772618324,-0.3635873309160874
0.05,0.13039178421318706,-0.3631315637791328
0.05,0.13054887070019092,-0.3626773908050565
0.05,0.13070595718719474,-0.3622248046062523
0.05,0.1308630436741986,-0.3617737978375338
0.05,0.13102013016120242,-0.3613243631958477
0.05,0.13117721664820628,-0.36087649341998107
0.05,0.1313343031352101,-0.3604301812902738
0.05,0.13149138962221396,-0.35998541962834274
0.05,0.1316484761092178,-0.3595422012967896
0.05,0.13180556259622164,-0.3591005191989456
0.05,0.13196264908322547,-0.35866036627855924
0.05,0.13211973557022932,-0.3582217355195596
0.05,0.13227682205723315,-0.3577846199457584
0.05,0.132433908544237,-0.3573490126205855
0.05,0.13259099503124083,-0.3569149066468274
0.05,0.13274808151824466,-0.35648229516636554
0.05,0.13290516800524851,-0.35605117135989284
0.05,0.13306225449225234,-0.35562152844667466
0.05,0.1332193409792562,-0.35519335968427096
0.05,0.13337642746626002,-0.3547666583682924
0.05,0.13353351395326388,-0.3543414178321374
0.05,0.1336906004402677,-0.3539176314467454
0.05,0.13384768692727156,-0.3534952926203261
0.05,0.13400477341427539,-0.35307439479814484
0.05,0.13416185990127924,-0.3526549314622357
0.05,0.13431894638828307,-0.35223689613118564
0.05,0.13447603287528692,-0.35182028235988005
0.05,0.13463311936229075,-0.3514050837392447
0.05,0.1347902058492946,-0.3509912938960405
0.05,0.13494729233629843,-0.3505789064925967
0.05,0.13510437882330226,-0.3501679152265786
0.05,0.1352614653103061,-0.34975831383076667
0.05,0.13541855179730994,-0.34935009607281026
0.05,0.1355756382843138,-0.3489432557550034
0.05,0.13573272477131762,-0.34853778671404884
0.05,0.13588981125832147,-0.3481336828208382
0.05,0.1360468977453253,-0.34773093798022325
0.05,0.13620398423232916,-0.3473295461307927
0.05,0.13636107071933298,-0.34692950124464383
0.05,0.13651815720633684,-0.34653079732717523
0.05,0.13667524369334066,-0.34613342841684236
0.05,0.13683233018034452,-0.3457373885849814
0.05,0.13698941666734835,-0.3453426719355551
0.05,0.1371465031543522,-0.34494927260494906
0.05,0.13730358964135603,-0.344557184761775
0.05,0.13746067612835985,-0.3441664026066431
0.05,0.1376177626153637,-0.3437769203719559
0.05,0.13777484910236754,-0.34338873232171024
0.05,0.1379319355893714,-0.3430018327512737
0.05,0.13808902207637522,-0.3426162159872023
0.05,0.13824610856337907,-0.34223187638701774
0.05,0.1384031950503829,-0.3418488083390165
0.05,0.13856028153738675,-0.3414670062620681
0.05,0.13871736802439058,-0.34108646460541925
0.05,0.13887445451139444,-0.3407071778484822
0.05,0.13903154099839826,-0.3403291405006669
0.05,0.13918862748540212,-0.33995234710116295
0.05,0.13934571397240594,-0.33957679221875425
0.05,0.1395028004594098,-0.3392024704516355
0.05,0.13965988694641362,-0.3388293764272067
0.05,0.13981697343341745,-0.3384575048019044
0.05,0.1399740599204213,-0.33808685026100027
0.05,0.14013114640742513,-0.33771740751841867
0.05,0.140288232894429,-0.3373491713165574
0.05,0.14044531938143281,-0.33698213642610747
0.05,0.14060240586843667,-0.3366162976458497
0.05,0.1407594923554405,-0.33625164980250916
0.05,0.14091657884244435,-0.33588818775055507
0.05,0.14107366532944818,-0.3355259063720148
0.05,0.14123075181645203,-0.335164800576326
0.05,0.14138783830345586,-0.3348048653001396
0.05,0.14154492479045971,-0.3344460955071564
0.05,0.14170201127746354,-0.33408848618794235
0.05,0.1418590977644674,-0.3337320323597813
0.05,0.14201618425147122,-0.3333767290664785
0.05,0.14217327073847505,-0.33302257137821584
0.05,0.1423303572254789,-0.33266955439136014
0.05,0.14248744371248273,-0.3323176732283279
0.05,0.14264453019948659,-0.3319669230373912
0.05,0.1428016166864904,-0.3316172989925291
0.05,0.14295870317349427,-0.3312687962932659
0.05,0.1431157896604981,-0.3309214101645088
0.05,0.14327287614750195,-0.33057513585638265
0.05,0.14342996263450578,-0.3302299686440757
0.05,0.14358704912150963,-0.3298859038276814
0.05,0.14374413560851346,-0.3295429367320423
0.05,0.1439012220955173,-0.32920106270659655
0.05,0.14405830858252114,-0.3288602771252225
0.05,0.144215395069525,-0.32852057538607266
0.05,0.14437248155652882,-0.3281819529114528
0.05,0.14452956804353265,-0.3278444051476395
0.05,0.1446866545305365,-0.3275079275647468
0.05,0.14484374101754033,-0.32717251565657474
0.05,0.14500082750454418,-0.32683816494045775
0.05,0.145157913991548,-0.3265048709571279
0.05,0.14531500047855186,-0.32617262927055257
0.05,0.1454720869655557,-0.3258414354678131
0.05,0.14562917345255955,-0.3255112851589353
0.05,0.14578625993956337,-0.32518217397677346
0.05,0.14594334642656723,-0.32485409757684625
0.05,0.14610043291357105,-0.32452705163720785
0.05,0.1462575194005749,-0.3242010318583188
0.05,0.14641460588757874,-0.3238760339628774
0.05,0.1465716923745826,-0.32355205369571177
0.05,0.14672877886158642,-0.3232290868236317
0.05,0.14688586534859024,-0.3229071291352955
0.05,0.1470429518355941,-0.32258617644107307
0.05,0.14720003832259793,-0.32226622457290827
0.05,0.14735712480960178,-0.3219472693842027
0.05,0.1475142112966056,-0.3216293067496666
0.05,0.14767129778360946,-0.32131233256519665
0.05,0.1478283842706133,-0.32099634274774297
0.05,0.14798547075761714,-0.3206813332351872
0.05,0.14814255724462097,-0.3203672999862067
0.05,0.14829964373162483,-0.3200542389801469
0.05,0.14845673021862865,-0.3197421462169049
0.05,0.1486138167056325,-0.3194310177167941
0.05,0.14877090319263633,-0.3191208495204293
0.05,0.1489279896796402,-0.3188116376885955
0.05,0.14908507616664401,-0.3185033783021224
0.05,0.14924216265364784,-0.318196067461778
0.05,0.1493992491406517,-0.31788970128812877
0.05,0.14955633562765552,-0.3175842759214429
0.05,0.14971342211465938,-0.3172797875215438
0.05,0.1498705086016632,-0.31697623226770855
0.05,0.15002759508866706,-0.3166736063585515
0.05,0.1501846815756709,-0.3163719060119039
0.05,0.15034176806267474,-0.31607112746469274
0.05,0.15049885454967857,-0.31577126697283303
0.05,0.15065594103668242,-0.3154723208111123
0.05,0.15081302752368625,-0.3151742852730781
0.05,0.1509701140106901,-0.3148771566709121
0.05,0.15112720049769393,-0.31458093133534915
0.05,0.15128428698469779,-0.31428560561552915
0.05,0.1514413734717016,-0.31399117587891384
0.05,0.15159845995870544,-0.3136976385111663
0.05,0.1517555464457093,-0.3134049899160397
0.05,0.15191263293271312,-0.31311322651527473
0.05,0.15206971941971698,-0.3128223447484967
0.05,0.1522268059067208,-0.3125323410730982
0.05,0.15238389239372466,-0.31224321196413574
0.05,0.15254097888072848,-0.31195495391423633
0.05,0.15269806536773234,-0.31166756343347113
0.05,0.15285515185473617,-0.311381037049278
0.05,0.15301223834174002,-0.3110953713063378
0.05,0.15316932482874385,-0.31081056276648067
0.05,0.1533264113157477,-0.3105266080085843
0.05,0.15348349780275153,-0.3102435036284728
0.05,0.15364058428975538,-0.30996124623882376
0.05,0.1537976707767592,-0.3096798324690433
0.05,0.15395475726376304,-0.30939925896520415
0.05,0.1541118437507669,-0.309119522389919
0.05,0.15426893023777072,-0.30884061942225566
0.05,0.15442601672477457,-0.3085625467576363
0.05,0.1545831032117784,-0.3082853011077449
0.05,0.15474018969878225,-0.3080088792004306
0.05,0.15489727618578608,-0.30773327777960735
0.05,0.15505436267278994,-0.3074584936051681
0.05,0.15521144915979376,-0.30718452345289254
0.05,0.15536853564679762,-0.3069113641143348
0.05,0.15552562213380144,-0.30663901239676195
0.05,0.1556827086208053,-0.3063674651230409
0.05,0.15583979510780913,-0.3060967191315459
0.05,0.15599688159481298,-0.30582677127608354
0.05,0.1561539680818168,-0.3055576184257947
0.05,0.15631105456882063,-0.3052892574650612
0.05,0.1564681410558245,-0.30502168529342194
0.05,0.15662522754282832,-0.3047548988254879
0.05,0.15678231402983217,-0.304488894990847
0.05,0.156939400516836,-0.30422367073398665
