branch,sign,K,re,im,mag
0,neg,-0.8202734244748249,-0.14301464203273165,0.0,0.14301464203273165
0,neg,-0.8402800933644547,-0.12180356116397922,0.0,0.12180356116397922
0,neg,-0.8602867622540846,-0.10243906646468132,0.0,0.10243906646468132
0,neg,-0.8802934311437145,-0.08460653376577562,0.0,0.08460653376577562
0,neg,-0.9003001000333444,-0.06807361515189501,0.0,0.06807361515189501
0,neg,-0.9203067689229742,-0.05266249365013069,0.0,0.05266249365013069
0,neg,-0.9403134378126041,-0.03823316963941473,0.0,0.03823316963941473
0,neg,-0.960320106702234,-0.02467284342428761,0.0,0.02467284342428761
0,neg,-0.9803267755918639,-0.011888874534483649,0.0,0.011888874534483649
0,neg,-1.0003334444814937,0.00019605582528240258,0.0,0.00019605582528240258
0,neg,-1.0203401133711236,0.01164736935737207,0.0,0.01164736935737207
0,neg,-1.0403467822607535,0.022521077656175417,0.0,0.022521077656175417
0,neg,-1.0603534511503834,0.03286562862179407,0.0,0.03286562862179407
0,neg,-1.0803601200400132,0.04272330402949148,0.0,0.04272330402949148
0,neg,-1.1003667889296431,0.05213129555873259,0.0,0.05213129555873259
0,neg,-1.120373457819273,0.061122545930073616,0.0,0.061122545930073616
0,neg,-1.1403801267089029,0.06972641543316298,0.0,0.06972641543316298
0,neg,-1.1603867955985327,0.07796921661371159,0.0,0.07796921661371159
0,neg,-1.1803934644881626,0.08587464799757306,0.0,0.08587464799757306
0,neg,-1.2004001333777925,0.09346414950138218,0.0,0.09346414950138218
0,neg,-1.2204068022674224,0.10075719638375788,0.0,0.10075719638375788
0,neg,-1.2404134711570522,0.10777154444400686,0.0,0.10777154444400686
0,neg,-1.2604201400466821,0.11452343616439943,0.0,0.11452343616439943
0,neg,-1.280426808936312,0.12102777527690664,0.0,0.12102777527690664
0,neg,-1.3004334778259419,0.12729827558546794,0.0,0.12729827558546794
0,neg,-1.3204401467155717,0.13334758863216867,0.0,0.13334758863216867
0,neg,-1.3404468156052016,0.13918741384982788,0.0,0.13918741384982788
0,neg,-1.3604534844948315,0.14482859411651455,0.0,0.14482859411651455
0,neg,-1.3804601533844614,0.15028119906366263,0.0,0.15028119906366263
0,neg,-1.4004668222740912,0.15555459804842914,0.0,0.15555459804842914
0,neg,-1.4204734911637211,0.16065752435320313,0.0,0.16065752435320313
0,neg,-1.440480160053351,0.16559813189896536,0.0,0.16559813189896536
0,neg,-1.4604868289429809,0.17038404553822142,0.0,0.17038404553822142
0,neg,-1.4804934978326107,0.17502240581529188,0.0,0.17502240581529188
0,neg,-1.5005001667222406,0.1795199089375323,0.0,0.1795199089375323
0,neg,-1.5205068356118705,0.18388284258348883,0.0,0.18388284258348883
0,neg,-1.5405135045015004,0.188117118077607,0.0,0.188117118077607
0,neg,-1.5605201733911302,0.19222829938165348,0.0,0.19222829938165348
0,neg,-1.5805268422807601,0.19622162928717235,0.0,0.19622162928717235
0,neg,-1.60053351117039,0.20010205313848067,0.0,0.20010205313848067
0,neg,-1.6205401800600199,0.2038742403698485,0.0,0.2038742403698485
0,neg,-1.6405468489496497,0.20754260410196967,0.0,0.20754260410196967
0,neg,-1.6605535178392796,0.21111131901031102,0.0,0.21111131901031102
0,neg,-1.6805601867289095,0.21458433765036428,0.0,0.21458433765036428
0,neg,-1.7005668556185394,0.21796540540137832,0.0,0.21796540540137832
0,neg,-1.7205735245081692,0.2212580741701279,0.0,0.2212580741701279
0,neg,-1.7405801933977991,0.22446571497911127,0.0,0.22446571497911127
0,neg,-1.760586862287429,0.22759152954880657,0.0,0.22759152954880657
0,neg,-1.7805935311770589,0.23063856097088406,0.0,0.23063856097088406
0,neg,-1.8006002000666887,0.23360970355823288,0.0,0.23360970355823288
0,neg,-1.8206068689563186,0.23650771194809553,0.0,0.23650771194809553
0,neg,-1.8406135378459485,0.23933520952624918,0.0,0.23933520952624918
0,neg,-1.8606202067355784,0.24209469623289104,0.0,0.24209469623289104
0,neg,-1.8806268756252082,0.24478855580450168,0.0,0.24478855580450168
0,neg,-1.9006335445148381,0.24741906250034848,0.0,0.24741906250034848
0,neg,-1.920640213404468,0.24998838735735818,0.0,0.24998838735735818
0,neg,-1.9406468822940979,0.2524986040127286,0.0,0.2524986040127286
0,neg,-1.9606535511837277,0.254951694129791,0.0,0.254951694129791
0,neg,-1.9806602200733576,0.2573495524592171,0.0,0.2573495524592171
0,neg,-2.0006668889629875,0.2596939915646244,0.0,0.2596939915646244
0,neg,-2.0206735578526174,0.261986746238926,0.0,0.261986746238926
0,neg,-2.0406802267422472,0.2642294776353533,0.0,0.2642294776353533
0,neg,-2.060686895631877,0.26642377713492343,0.0,0.26642377713492343
0,neg,-2.080693564521507,0.2685711699701805,0.0,0.2685711699701805
0,neg,-2.100700233411137,0.27067311862331034,0.0,0.27067311862331034
0,neg,-2.1207069023007667,0.27273102601515675,0.0,0.27273102601515675
0,neg,-2.1407135711903966,0.2747462385002684,0.0,0.2747462385002684
0,neg,-2.1607202400800265,0.2767200486818278,0.0,0.2767200486818278
0,neg,-2.1807269089696564,0.27865369805917367,0.0,0.27865369805917367
0,neg,-2.2007335778592862,0.28054837951958383,0.0,0.28054837951958383
0,neg,-2.220740246748916,0.28240523968504805,0.0,0.28240523968504805
0,neg,-2.240746915638546,0.284225381123902,0.0,0.284225381123902
0,neg,-2.260753584528176,0.2860098644364254,0.0,0.2860098644364254
0,neg,-2.2807602534178057,0.28775971022278857,0.0,0.28775971022278857
0,neg,-2.3007669223074356,0.28947590094109854,0.0,0.28947590094109854
0,neg,-2.3207735911970655,0.29115938266270264,0.0,0.29115938266270264
0,neg,-2.3407802600866954,0.2928110667313727,0.0,0.2928110667313727
0,neg,-2.3607869289763252,0.29443183133250067,0.0,0.29443183133250067
0,neg,-2.380793597865955,0.2960225229779877,0.0,0.2960225229779877
0,neg,-2.400800266755585,0.2975839579120998,0.0,0.2975839579120998
0,neg,-2.420806935645215,0.29911692344317775,0.0,0.29911692344317775
0,neg,-2.4408136045348447,0.30062217920575024,0.0,0.30062217920575024
0,neg,-2.4608202734244746,0.3021004583572745,0.0,0.3021004583572745
0,neg,-2.4808269423141045,0.3035524687134365,0.0,0.3035524687134365
0,neg,-2.5008336112037344,0.30497889382567134,0.0,0.30497889382567134
0,neg,-2.5208402800933642,0.3063803940043175,0.0,0.3063803940043175
0,neg,-2.540846948982994,0.3077576072905853,0.0,0.3077576072905853
0,neg,-2.560853617872624,0.30911115038030806,0.0,0.30911115038030806
0,neg,-2.580860286762254,0.3104416195022486,0.0,0.3104416195022486
0,neg,-2.6008669556518837,0.3117495912535523,0.0,0.3117495912535523
0,neg,-2.6208736245415136,0.313035623394766,0.0,0.313035623394766
0,neg,-2.6408802934311435,0.314300255606693,0.0,0.314300255606693
0,neg,-2.6608869623207734,0.3155440102111986,0.0,0.3155440102111986
0,neg,-2.6808936312104032,0.31676739285796063,0.0,0.31676739285796063
0,neg,-2.700900300100033,0.3179708931790207,0.0,0.3179708931790207
0,neg,-2.720906968989663,0.3191549854128856,0.0,0.3191549854128856
0,neg,-2.740913637879293,0.3203201289998155,0.0,0.3203201289998155
0,neg,-2.7609203067689227,0.3214667691498401,0.0,0.3214667691498401
0,neg,-2.7809269756585526,0.32259533738494295,0.0,0.32259533738494295
0,neg,-2.8009336445481825,0.3237062520567748,0.0,0.3237062520567748
0,neg,-2.8209403134378124,0.32479991884117165,0.0,0.32479991884117165
0,neg,-2.8409469823274422,0.3258767312106778,0.0,0.3258767312106778
0,neg,-2.860953651217072,0.32693707088620644,0.0,0.32693707088620644
0,neg,-2.880960320106702,0.32798130826889776,0.0,0.32798130826889776
0,neg,-2.900966988996332,0.32900980285318165,0.0,0.32900980285318165
0,neg,-2.9209736578859617,0.3300229036219874,0.0,0.3300229036219874
0,neg,-2.9409803267755916,0.33102094942499194,0.0,0.33102094942499194
0,neg,-2.9609869956652215,0.3320042693407478,0.0,0.3320042693407478
0,neg,-2.9809936645548514,0.3329731830234841,0.0,0.3329731830234841
0,neg,-3.0010003334444812,0.33392800103532794,0.0,0.33392800103532794
0,neg,-3.021007002334111,0.3348690251646554,0.0,0.3348690251646554
0,neg,-3.041013671223741,0.3357965487312413,0.0,0.3357965487312413
0,neg,-3.061020340113371,0.33671085687883734,0.0,0.33671085687883734
0,neg,-3.0810270090030007,0.33761222685577785,0.0,0.33761222685577785
0,neg,-3.1010336778926306,0.33850092828417944,0.0,0.33850092828417944
0,neg,-3.1210403467822605,0.33937722341826737,0.0,0.33937722341826737
0,neg,-3.1410470156718904,0.3402413673923378,0.0,0.3402413673923378
0,neg,-3.1610536845615202,0.34109360845883463,0.0,0.34109360845883463
0,neg,-3.18106035345115,0.3419341882169956,0.0,0.3419341882169956
0,neg,-3.20106702234078,0.3427633418324998,0.0,0.3427633418324998
0,neg,-3.22107369123041,0.3435812982485243,0.0,0.3435812982485243
0,neg,-3.2410803601200397,0.3443882803885973,0.0,0.3443882803885973
0,neg,-3.2610870290096696,0.34518450535161804,0.0,0.34518450535161804
0,neg,-3.2810936978992995,0.3459701845993892,0.0,0.3459701845993892
0,neg,-3.3011003667889294,0.34674552413699633,0.0,0.34674552413699633
0,neg,-3.3211070356785592,0.3475107246863476,0.0,0.3475107246863476
0,neg,-3.341113704568189,0.3482659818531744,0.0,0.3482659818531744
0,neg,-3.361120373457819,0.34901148628777456,0.0,0.34901148628777456
0,neg,-3.381127042347449,0.34974742383977275,0.0,0.34974742383977275
0,neg,-3.4011337112370787,0.3504739757071514,0.0,0.3504739757071514
0,neg,-3.4211403801267086,0.3511913185797982,0.0,0.3511913185797982
0,neg,-3.4411470490163385,0.3518996247778049,0.0,0.3518996247778049
0,neg,-3.4611537179059684,0.3525990623847346,0.0,0.3525990623847346
0,neg,-3.4811603867955982,0.35328979537607336,0.0,0.35328979537607336
0,neg,-3.501167055685228,0.353971983743064,0.0,0.353971983743064
0,neg,-3.521173724574858,0.3546457836121149,0.0,0.3546457836121149
0,neg,-3.541180393464488,0.3553113473599655,0.0,0.3553113473599655
0,neg,-3.5611870623541177,0.3559688237247837,0.0,0.3559688237247837
0,neg,-3.5811937312437476,0.35661835791336005,0.0,0.35661835791336005
0,neg,-3.6012004001333775,0.35726009170455764,0.0,0.35726009170455764
0,neg,-3.6212070690230074,0.35789416354916637,0.0,0.35789416354916637
0,neg,-3.6412137379126372,0.3585207086663119,0.0,0.3585207086663119
0,neg,-3.661220406802267,0.35913985913654795,0.0,0.35913985913654795
0,neg,-3.681227075691897,0.35975174399177046,0.0,0.35975174399177046
0,neg,-3.701233744581527,0.36035648930207675,0.0,0.36035648930207675
0,neg,-3.7212404134711567,0.36095421825968765,0.0,0.36095421825968765
0,neg,-3.7412470823607866,0.36154505126005093,0.0,0.36154505126005093
0,neg,-3.7612537512504165,0.36212910598023096,0.0,0.36212910598023096
0,neg,-3.7812604201400464,0.3627064974546942,0.0,0.3627064974546942
0,neg,-3.8012670890296762,0.36327733814858526,0.0,0.36327733814858526
0,neg,-3.821273757919306,0.36384173802859504,0.0,0.36384173802859504
0,neg,-3.841280426808936,0.3643998046315071,0.0,0.3643998046315071
0,neg,-3.861287095698566,0.3649516431305137,0.0,0.3649516431305137
0,neg,-3.8812937645881957,0.36549735639938347,0.0,0.36549735639938347
0,neg,-3.9013004334778256,0.3660370450745621,0.0,0.3660370450745621
0,neg,-3.9213071023674555,0.36657080761528177,0.0,0.36657080761528177
0,neg,-3.9413137712570854,0.3670987403617548,0.0,0.3670987403617548
0,neg,-3.9613204401467152,0.3676209375915206,0.0,0.3676209375915206
0,neg,-3.981327109036345,0.3681374915740128,0.0,0.3681374915740128
0,neg,-4.001333777925975,0.3686484926234155,0.0,0.3686484926234155
0,neg,-4.021340446815605,0.3691540291498648,0.0,0.3691540291498648
0,neg,-4.041347115705235,0.3696541877090605,0.0,0.3696541877090605
0,neg,-4.061353784594864,0.370149053050342,0.0,0.370149053050342
0,neg,-4.0813604534844945,0.3706387081632851,0.0,0.3706387081632851
0,neg,-4.101367122374125,0.3711232343228704,0.0,0.3711232343228704
0,neg,-4.121373791263754,0.37160271113327575,0.0,0.37160271113327575
0,neg,-4.141380460153384,0.3720772165703402,0.0,0.3720772165703402
0,neg,-4.161387129043014,0.3725468270227462,0.0,0.3725468270227462
0,neg,-4.181393797932644,0.37301161733196475,0.0,0.37301161733196475
0,neg,-4.201400466822274,0.37347166083100564,0.0,0.37347166083100564
0,neg,-4.221407135711903,0.37392702938201683,0.0,0.37392702938201683
0,neg,-4.2414138046015335,0.3743777934127682,0.0,0.3743777934127682
0,neg,-4.261420473491164,0.3748240219520623,0.0,0.3748240219520623
0,neg,-4.281427142380793,0.3752657826641049,0.0,0.3752657826641049
0,neg,-4.301433811270423,0.3757031418818732,0.0,0.3757031418818732
0,neg,-4.321440480160053,0.37613616463951444,0.0,0.37613616463951444
0,neg,-4.341447149049683,0.37656491470380693,0.0,0.37656491470380693
0,neg,-4.361453817939313,0.3769894546047167,0.0,0.3769894546047167
0,neg,-4.381460486828942,0.3774098456650776,0.0,0.3774098456650776
0,neg,-4.4014671557185725,0.3778261480294259,0.0,0.3778261480294259
0,neg,-4.421473824608203,0.3782384206920149,0.0,0.3782384206920149
0,neg,-4.441480493497832,0.3786467215240392,0.0,0.3786467215240392
0,neg,-4.461487162387462,0.3790511073000934,0.0,0.3790511073000934
0,neg,-4.481493831277092,0.3794516337238877,0.0,0.3794516337238877
0,neg,-4.501500500166722,0.3798483554532494,0.0,0.3798483554532494
0,neg,-4.521507169056352,0.3802413261244286,0.0,0.3802413261244286
0,neg,-4.541513837945981,0.380630598375733,0.0,0.380630598375733
0,neg,-4.5615205068356115,0.38101622387051287,0.0,0.38101622387051287
0,neg,-4.581527175725242,0.3813982533195159,0.0,0.3813982533195159
0,neg,-4.601533844614871,0.3817767365026334,0.0,0.3817767365026334
0,neg,-4.621540513504501,0.3821517222900557,0.0,0.3821517222900557
0,neg,-4.641547182394131,0.3825232586628559,0.0,0.3825232586628559
0,neg,-4.661553851283761,0.38289139273302025,0.0,0.38289139273302025
0,neg,-4.681560520173391,0.3832561707629404,0.0,0.3832561707629404
0,neg,-4.70156718906302,0.3836176381843878,0.0,0.3836176381843878
0,neg,-4.7215738579526505,0.38397583961698273,0.0,0.38397583961698273
0,neg,-4.741580526842281,0.38433081888617476,0.0,0.38433081888617476
0,neg,-4.76158719573191,0.38468261904075124,0.0,0.38468261904075124
0,neg,-4.78159386462154,0.38503128236988426,0.0,0.38503128236988426
0,neg,-4.80160053351117,0.38537685041973485,0.0,0.38537685041973485
0,neg,-4.8216072024008,0.38571936400962376,0.0,0.38571936400962376
0,neg,-4.84161387129043,0.38605886324778427,0.0,0.38605886324778427
0,neg,-4.861620540180059,0.3863953875467094,0.0,0.3863953875467094
0,neg,-4.8816272090696895,0.386728975638103,0.0,0.386728975638103
0,neg,-4.90163387795932,0.3870596655874514,0.0,0.3870596655874514
0,neg,-4.921640546848949,0.38738749480822166,0.0,0.38738749480822166
0,neg,-4.941647215738579,0.3877125000756995,0.0,0.3877125000756995
0,neg,-4.961653884628209,0.3880347175404815,0.0,0.3880347175404815
0,neg,-4.981660553517839,0.3883541827416223,0.0,0.3883541827416223
0,neg,-5.001667222407469,0.388670930619457,0.0,0.388670930619457
0,neg,-5.021673891297098,0.3889849955281013,0.0,0.3889849955281013
0,neg,-5.0416805601867285,0.38929641124764214,0.0,0.38929641124764214
0,neg,-5.061687229076359,0.38960521099602513,0.0,0.38960521099602513
0,neg,-5.081693897965988,0.38991142744065116,0.0,0.38991142744065116
0,neg,-5.101700566855618,0.3902150927096864,0.0,0.3902150927096864
0,neg,-5.121707235745248,0.3905162384030958,0.0,0.3905162384030958
0,neg,-5.141713904634878,0.39081489560341015,0.0,0.39081489560341015
0,neg,-5.161720573524508,0.39111109488622775,0.0,0.39111109488622775
0,neg,-5.181727242414137,0.39140486633046634,0.0,0.39140486633046634
0,neg,-5.2017339113037675,0.3916962395283662,0.0,0.3916962395283662
0,neg,-5.221740580193398,0.39198524359525344,0.0,0.39198524359525344
0,neg,-5.241747249083027,0.39227190717907046,0.0,0.39227190717907046
0,neg,-5.261753917972657,0.3925562584696794,0.0,0.3925562584696794
0,neg,-5.281760586862287,0.3928383252079452,0.0,0.3928383252079452
0,neg,-5.301767255751917,0.39311813469460505,0.0,0.39311813469460505
0,neg,-5.321773924641547,0.3933957137989265,0.0,0.3933957137989265
0,neg,-5.341780593531176,0.3936710889671667,0.0,0.3936710889671667
0,neg,-5.3617872624208065,0.3939442862308305,0.0,0.3939442862308305
0,neg,-5.381793931310437,0.39421533121473856,0.0,0.39421533121473856
0,neg,-5.401800600200066,0.39448424914490815,0.0,0.39448424914490815
0,neg,-5.421807269089696,0.3947510648562512,0.0,0.3947510648562512
0,neg,-5.441813937979326,0.39501580280009746,0.0,0.39501580280009746
0,neg,-5.461820606868956,0.3952784870515428,0.0,0.3952784870515428
0,neg,-5.481827275758586,0.3955391413166309,0.0,0.3955391413166309
0,neg,-5.501833944648215,0.39579778893937234,0.0,0.39579778893937234
0,neg,-5.5218406135378455,0.3960544529086034,0.0,0.3960544529086034
0,neg,-5.541847282427476,0.39630915586469107,0.0,0.39630915586469107
0,neg,-5.561853951317105,0.39656192010608643,0.0,0.39656192010608643
0,neg,-5.581860620206735,0.39681276759573186,0.0,0.39681276759573186
0,neg,-5.601867289096365,0.397061719967325,0.0,0.397061719967325
0,neg,-5.621873957985995,0.39730879853144313,0.0,0.39730879853144313
0,neg,-5.641880626875625,0.39755402428153164,0.0,0.39755402428153164
0,neg,-5.661887295765254,0.39779741789976186,0.0,0.39779741789976186
0,neg,-5.6818939646548845,0.398038999762757,0.0,0.398038999762757
0,neg,-5.701900633544515,0.3982787899471954,0.0,0.3982787899471954
0,neg,-5.721907302434144,0.3985168082352903,0.0,0.3985168082352903
0,neg,-5.741913971323774,0.39875307412014904,0.0,0.39875307412014904
0,neg,-5.761920640213404,0.39898760681101864,0.0,0.39898760681101864
0,neg,-5.781927309103034,0.3992204252384155,0.0,0.3992204252384155
0,neg,-5.801933977992664,0.3994515480591459,0.0,0.3994515480591459
0,neg,-5.821940646882293,0.39968099366121895,0.0,0.39968099366121895
0,neg,-5.8419473157719235,0.3999087801686529,0.0,0.3999087801686529
0,neg,-5.861953984661554,0.4001349254461806,0.0,0.4001349254461806
0,neg,-5.881960653551183,0.4003594471038549,0.0,0.4003594471038549
0,neg,-5.901967322440813,0.40058236250155504,0.0,0.40058236250155504
0,neg,-5.921973991330443,0.4008036887533998,0.0,0.4008036887533998
0,neg,-5.941980660220073,0.40102344273206675,0.0,0.40102344273206675
0,neg,-5.961987329109703,0.4012416410730211,0.0,0.4012416410730211
0,neg,-5.981993997999332,0.4014583001786576,0.0,0.4014583001786576
1,pos,0.0,-0.5,-0.8660254037844389,1.0000000000000002
1,pos,0.020006668889629875,-0.5044100383548258,-0.8815422101339105,1.0156506067742472
1,pos,0.04001333777925975,-0.5089691451512892,-0.8969059804263344,1.0312564804356665
1,pos,0.060020006668889625,-0.5136749981939357,-0.9121175741159956,1.0468144404720392
1,pos,0.0800266755585195,-0.5185250989319115,-0.9271777086374443,1.0623214116342239
1,pos,0.10003334444814937,-0.5235167929835076,-0.9420869980077449,1.0777744403867544
1,pos,0.12004001333777925,-0.5286472904557222,-0.9568459856205616,1.0931707084917528
1,pos,0.14004668222740912,-0.5339136858242136,-0.9714551718565347,1.1085075438792495
1,pos,0.160053351117039,-0.5393129771715315,-0.9859150370804817,1.1237824289812635
1,pos,0.18006002000666887,-0.5448420846147588,-1.0002260605488082,1.138993006724951
1,pos,0.20006668889629875,-0.5504978677866895,-1.014388735708195,1.1541370843922147
1,pos,0.22007335778592862,-0.5562771422663231,-1.0284035823273943,1.16921263555942
1,pos,0.2400800266755585,-0.5621766948841909,-1.0422711558672435,1.1842178003322499
1,pos,0.2600866955651884,-0.5681932978551749,-1.0559920544590096,1.199150884087611
1,pos,0.28009336445481825,-0.5743237217157551,-1.0695669238277432,1.2140103549277401
1,pos,0.3001000333444481,-0.5805647470638547,-1.0829964604653919,1.2287948400420163
1,pos,0.320106702234078,-0.5869131751174732,-1.096281413327883,1.2435031211599972
1,pos,0.3401133711237079,-0.5933658371233215,-1.1094225843014809,1.25813412926573
1,pos,0.36012004001333775,-0.5999196026587408,-1.1224208276563814,1.2726869387288682
1,pos,0.3801267089029676,-0.6065713868795064,-1.1352770486799235,1.2871607609930957
1,pos,0.4001333777925975,-0.6133181567730622,-1.1479922016580364,1.301554937947366
1,pos,0.4201400466822274,-0.620156936481385,-1.1605672873515451,1.3158689350906116
1,pos,0.44014671557185725,-0.6270848117605339,-1.1730033500939367,1.3301023345864569
1,pos,0.4601533844614871,-0.6340989336451077,-1.1853014746188764,1.3442548282909552
1,pos,0.480160053351117,-0.6411965213857171,-1.1974627827093836,1.3583262108239114
1,pos,0.5001667222407469,-0.6483748647263132,-1.2094884297458042,1.3723163727427565
1,pos,0.5201733911303767,-0.6556313255861308,-1.2213796012166886,1.38622529386751
1,pos,0.5401800600200066,-0.662963339208268,-1.2331375092451653,1.4000530367959447
1,pos,0.5601867289096365,-0.6703684148336595,-1.2447633891732799,1.4137997406396507
1,pos,0.5801933977992664,-0.6778441359556464,-1.256258496238054,1.4274656150043523
1,pos,0.6002000666888962,-0.6853881602066259,-1.2676241023654455,1.441050934231412
1,pos,0.6202067355785261,-0.6929982189243492,-1.2788614931019104,1.4545560319118573
1,pos,0.640213404468156,-0.700672116441676,-1.289971964697826,1.4679812956796239
1,pos,0.6602200733577859,-0.7084077291397074,-1.300956821352342,1.4813271622865984
1,pos,0.6802267422474157,-0.716203004300642,-1.3118173726254463,1.494594112958831
1,pos,0.7002334111370456,-0.7240559587931287,-1.3225549310198246,1.5077826690304839
1,pos,0.7202400800266755,-0.7319646776195877,-1.3331708097324695,1.5208933878498767
1,pos,0.7402467489163054,-0.7399273123518504,-1.3436663205739525,1.5339268589502488
1,pos,0.7602534178059352,-0.7479420794785288,-1.3540427720516162,1.5468837004765066
1,pos,0.7802600866955651,-0.7560072586848716,-1.364301467611625,1.5597645558581745
1,pos,0.800266755585195,-0.7641211910833587,-1.3744437040339024,1.5725700907180844
1,pos,0.8202734244748249,-0.772282277411011,-1.384470769973249,1.5853009900058281
1,pos,0.8402800933644547,-0.780488976207357,-1.3943839446394624,1.5979579553447316
1,pos,0.8602867622540846,-0.7887398019851222,-1.4041844966090153,1.6105417025810427
1,pos,0.8802934311437145,-0.7970333234039884,-1.413873682760658,1.6230529595239929
1,pos,0.9003001000333444,-0.8053681614563296,-1.4234527473273293,1.6354924638656303
1,pos,0.9203067689229742,-0.8137429876723892,-1.4329229210568186,1.6478609612694852
1,pos,0.9403134378126041,-0.8221565223512537,-1.4422854204737792,1.6601592036175126
1,pos,0.960320106702234,-0.8306075328228157,-1.4515414472358827,1.672387947405041
1,pos,0.9803267755918639,-0.8390948317450614,-1.4606921875772187,1.6845479522739606
1,pos,1.0003334444814937,-0.8476172754401194,-1.469738811832247,1.696639979674709
1,pos,1.0203401133711236,-0.8561737622718143,-1.4786824740340037,1.7086647916481439
1,pos,1.0403467822607535,-0.8647632310668243,-1.4875243115805246,1.720623149718801
1,pos,1.0603534511503834,-0.873384659580964,-1.4962654449638157,1.7325158138914987
1,pos,1.0803601200400132,-0.8820370630116943,-1.5049069775560209,1.7443435417437396
1,pos,1.1003667889296431,-0.8907194925574492,-1.5134499954477614,1.7561070876067406
1,pos,1.120373457819273,-0.8994310340241238,-1.5218955673339525,1.7678072018284228
1,pos,1.1403801267089029,-0.9081708064786711,-1.530244744442714,1.7794446301120659
1,pos,1.1603867955985327,-0.9169379609495684,-1.5384985605032984,1.791020112924775
1,pos,1.1803934644881626,-0.9257316791736463,-1.54665803174923,1.8025343849702453
1,pos,1.2004001333777925,-0.9345511723886233,-1.5547241569531711,1.8139881747207447
1,pos,1.2204068022674224,-0.9433956801705565,-1.5626979174902362,1.825382204003531
1,pos,1.2404134711570522,-0.9522644693152134,-1.5705802774267605,1.8367171876372543
1,pos,1.2604201400466821,-0.9611568327624244,-1.5783721836317832,1.8479938331142933
1,pos,1.280426808936312,-0.9700720885622257,-1.5860745659086581,1.8592128403251245
1,pos,1.3004334778259419,-0.9790095788816789,-1.5936883371444754,1.8703749013212312
1,pos,1.3204401467155717,-0.9879686690511644,-1.6012143934751664,1.8814807001132843
1,pos,1.3404468156052016,-0.9969487466488774,-1.608653614464276,1.8925309125014966
1,pos,1.3604534844948315,-1.005949220622333,-1.616006863293664,1.9035262059354228
1,pos,1.3804601533844614,-1.0149695204455709,-1.623274986964449,1.914467239400545
1,pos,1.4004668222740912,-1.0240090953108445,-1.6304588165067107,1.9253546633292782
1,pos,1.4204734911637211,-1.03306741335353,-1.6375591671966112,1.9361891195341978
1,pos,1.440480160053351,-1.0421439609090348,-1.644576838779646,1.9469712411614162
1,pos,1.4604868289429809,-1.0512382418004682,-1.6515126156989433,1.95770165266225
1,pos,1.4804934978326107,-1.0603497766559342,-1.6583672673275847,1.9683809697814725
1,pos,1.5005001667222406,-1.0694781022542168,-1.6651415482039889,1.9790097995604918
1,pos,1.5205068356118705,-1.0786227708977916,-1.6718361982695704,1.9895887403540662
1,pos,1.5405135045015004,-1.0877833498120077,-1.678451943107902,2.000118381859165
1,pos,1.5605201733911302,-1.0969594205693989,-1.684989494184694,2.0105993051547446
1,pos,1.5805268422807601,-1.106150578538068,-1.6914495490879955,2.021032082751307
1,pos,1.60053351117039,-1.115356432353157,-1.6978327917680804,2.031417278649209
1,pos,1.6205401800600199,-1.1245766034104134,-1.7041398927765128,2.0417554484047415
1,pos,1.6405468489496497,-1.1338107253809429,-1.7103715095039835,2.052047139203141
1,pos,1.6605535178392796,-1.1430584437462032,-1.7165282864164961,2.0622928899376647
1,pos,1.6805601867289095,-1.1523194153524332,-1.7226108552896098,2.0724932312940796
1,pos,1.7005668556185394,-1.161593307983619,-1.728619835440406,2.0826486858398234
1,pos,1.7205735245081692,-1.1708797999522313,-1.7345558339569123,2.092759768117243
1,pos,1.7405801933977991,-1.1801785797069742,-1.740419445924792,2.102826984740383
1,pos,1.760586862287429,-1.1894893454567634,-1.7462112546510535,2.112850834494751
1,pos,1.7805935311770589,-1.198811804810271,-1.7519318318846355,2.1228318084396403
1,pos,1.8006002000666887,-1.2081456744303374,-1.7575817380337204,2.1327703900125696
1,pos,1.8206068689563186,-1.2174906797025884,-1.7631615223796402,2.142667055135436
1,pos,1.8406135378459485,-1.2268465544176754,-1.7686717232872868,2.1525222723220643
1,pos,1.8606202067355784,-1.2362130404665006,-1.77411286841192,2.162336502786789
1,pos,1.8806268756252082,-1.2455898875478773,-1.7794854749023443,2.1721102005538198
1,pos,1.9006335445148381,-1.2549768528880922,-1.78479004960034,2.1818438125670876
1,pos,1.920640213404468,-1.2643737009718294,-1.790027089236399,2.1915377788003876
1,pos,1.9406468822940979,-1.2737802032839625,-1.795197080621635,2.2011925323675285
1,pos,1.9606535511837277,-1.283196138061764,-1.8003005008359387,2.210808499632376
1,pos,1.9806602200733576,-1.292621290057029,-1.8053378174123214,2.220386100318542
1,pos,2.0006668889629875,-1.3020554503077455,-1.8103094885174753,2.2299257476186307
1,pos,2.0206735578526174,-1.311498415918833,-1.81521596312855,2.2394278483028467
1,pos,2.0406802267422472,-1.3209499898515908,-1.820057681206159,2.248892802826862
1,pos,2.060686895631877,-1.3304099807214893,-1.8248350738636578,2.2583210054388494
1,pos,2.080693564521507,-1.339878202603898,-1.8295485635327005,2.2677128442855414
1,pos,2.100700233411137,-1.3493544748474535,-1.8341985641251206,2.27706870151726
1,pos,2.1207069023007667,-1.3588386218947117,-1.8387854811911881,2.286388953391839
1,pos,2.1407135711903966,-1.3683304731097932,-1.843309712074252,2.2956739703773557
