K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.0159369353038178,1,-12.1002363301259,0,-0.0295665114561607,0.447715349789757,-0.0295665114561607,-0.447715349789757
0.0163843364557798,1,-12.1030628610295,0,-0.0303902517641361,0.450181075189735,-0.0303902517641361,-0.450181075189735
0.0168442976004232,1,-12.1059694554472,0,-0.0312367602785273,0.452699252473984,-0.0312367602785273,-0.452699252473984
0.0173171713372335,1,-12.1089584014593,0,-0.0321066559565195,0.455270696102924,-0.0321066559565195,-0.455270696102924
0.0178033201643011,1,-12.1120320536656,0,-0.0330005739886983,0.457896222358872,-0.0330005739886983,-0.457896222358872
0.0183031167562061,1,-12.1151928351811,0,-0.0339191661904519,0.46057664895594,-0.0339191661904519,-0.46057664895594
0.0188169442497056,1,-12.1184432396955,0,-0.0348631014007787,0.463312794638601,-0.0348631014007787,-0.463312794638601
0.0193451965374405,1,-12.1217858335974,0,-0.0358330658884827,0.466105478768816,-0.0358330658884827,-0.466105478768816
0.0198882785698881,1,-12.1252232581673,0,-0.0368297637657792,0.468955520901605,-0.0368297637657792,-0.468955520901605
0.0204466066657912,1,-12.1287582318394,0,-0.0378539174092783,0.471863740348878,-0.0378539174092783,-0.471863740348878
0.0210206088313016,1,-12.1323935525364,0,-0.0389062678883319,0.474830955731381,-0.0389062678883319,-0.474830955731381
0.0216107250880838,1,-12.1361321000794,0,-0.0399875754007033,0.477857984518539,-0.0399875754007033,-0.477857984518539
0.0222174078106288,1,-12.1399768386753,0,-0.0410986197154984,0.48094564255597,-0.0410986197154984,-0.48094564255597
0.0228411220730382,1,-12.1439308194838,0,-0.0422402006233033,0.484094743580421,-0.0422402006233033,-0.484094743580421
0.0234823460055428,1,-12.1479971832686,0,-0.0434131383934301,0.487306098721833,-0.0434131383934301,-0.487306098721833
0.0241415711610302,1,-12.152179163134,0,-0.0446182742381765,0.490580515992215,-0.0446182742381765,-0.490580515992215
0.0248193028918626,1,-12.1564800873507,0,-0.0458564707839708,0.493918799760983,-0.0458564707839708,-0.493918799760983
0.0255160607372719,1,-12.1609033822742,0,-0.0471286125492656,0.497321750216361,-0.0471286125492656,-0.497321750216361
0.0262323788216312,1,-12.1654525753583,0,-0.0484356064290114,0.500790162812427,-0.0484356064290114,-0.500790162812427
0.0269688062639069,1,-12.170131298268,0,-0.0497783821855228,0.504324827701339,-0.0497783821855228,-0.504324827701339
0.0277259075986048,1,-12.174943290095,0,-0.0511578929455246,0.507926529150223,-0.0511578929455246,-0.507926529150223
0.0285042632085344,1,-12.1798924006791,0,-0.0525751157031414,0.511596044942189,-0.0525751157031414,-0.511596044942189
0.0293044697697214,1,-12.1849825940401,0,-0.0540310518285567,0.515334145760876,-0.0540310518285567,-0.515334145760876
0.0301271407088116,1,-12.190217951924,0,-0.0555267275820459,0.519141594557894,-0.0555267275820459,-0.519141594557894
0.0309729066733141,1,-12.195602677467,0,-0.057063194633055,0.523019145902482,-0.057063194633055,-0.523019145902482
0.0318424160150465,1,-12.2011410989826,0,-0.058641530583954,0.526967545312657,-0.058641530583954,-0.526967545312657
0.0327363352871525,1,-12.2068376738754,0,-0.0602628394980692,0.530987528567085,-0.0602628394980692,-0.530987528567085
